cruise_name,Profile_ID,Canister,Station,Latitude,Longitude,depth,date_local,In_water_time_local,In_water_DateTime_UTC,particles_per_L,snow_bin_0_0_to_0_5,snow_bin_gt_0_5_to_1_0,snow_bin_gt_1_0_to_1_5,snow_bin_gt_1_5_to_2_0,snow_bin_gt_2_0_to_2_5,snow_bin_gt_2_5_to_3_0,snow_bin_gt_3_0_to_3_5,snow_bin_gt_3_5_to_4_0,snow_bin_gt_4_0_to_4_5,snow_bin_gt_4_5,phaeo_bin_0_0_to_0_5,phaeo_bin_gt_0_5_to_1_0,phaeo_bin_gt_1_0_to_1_5,phaeo_bin_gt_1_5_to_2_0,phaeo_bin_gt_2_0_to_2_5,phaeo_bin_gt_2_5_to_3_0,phaeo_bin_gt_3_0_to_3_5,phaeo_bin_gt_3_5_to_4_0,phaeo_bin_gt_4_0_to_4_5,phaeo_bin_gt_4_5
IVARS 4-2,2005-01-29,,Cal,-77,172.8,203.9,2005-01-29,07:22:00,2005-01-28T18:22Z,31.34,0.0,22.86,7.74,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,199.46,2005-01-29,07:22:00,2005-01-28T18:22Z,25.81,0.0,14.38,9.22,0.37,1.11,0.37,0.37,0.0,0.0,0.0,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,195.45,2005-01-29,07:22:00,2005-01-28T18:22Z,17.33,0.0,13.64,3.32,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,191.03,2005-01-29,07:22:00,2005-01-28T18:22Z,22.86,0.0,15.86,5.53,1.11,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,186.84,2005-01-29,07:22:00,2005-01-28T18:22Z,12.91,0.0,10.32,1.11,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,182.23,2005-01-29,07:22:00,2005-01-28T18:22Z,15.49,0.0,10.69,4.42,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,177.74,2005-01-29,07:22:00,2005-01-28T18:22Z,14.01,0.0,10.69,2.21,0.37,0.37,0.0,0.0,0.37,0.0,0.0,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,173.24,2005-01-29,07:22:00,2005-01-28T18:22Z,16.22,0.0,10.69,3.69,0.74,0.37,0.37,0.0,0.0,0.0,0.37,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,168.76,2005-01-29,07:22:00,2005-01-28T18:22Z,21.76,0.0,15.12,5.53,0.74,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,163.58,2005-01-29,07:22:00,2005-01-28T18:22Z,15.49,0.0,12.17,2.95,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,159.03,2005-01-29,07:22:00,2005-01-28T18:22Z,35.77,0.0,19.91,12.17,2.21,0.37,0.0,0.37,0.0,0.37,0.37,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,154.33,2005-01-29,07:22:00,2005-01-28T18:22Z,32.45,0.0,20.65,8.11,1.47,0.37,0.37,0.74,0.0,0.0,0.74,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,149.75,2005-01-29,07:22:00,2005-01-28T18:22Z,23.23,0.0,15.12,6.27,1.47,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,145.34,2005-01-29,07:22:00,2005-01-28T18:22Z,18.07,0.0,12.54,4.06,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,140.66,2005-01-29,07:22:00,2005-01-28T18:22Z,18.07,0.0,9.59,4.79,1.47,1.47,0.0,0.0,0.37,0.37,0.0,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,136.13,2005-01-29,07:22:00,2005-01-28T18:22Z,23.97,0.0,15.49,4.79,1.11,0.74,1.11,0.0,0.37,0.37,0.0,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,131.48,2005-01-29,07:22:00,2005-01-28T18:22Z,23.6,0.0,15.86,6.27,0.37,0.37,0.74,0.0,0.0,0.0,0.0,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,127.59,2005-01-29,07:22:00,2005-01-28T18:22Z,49.78,0.0,27.66,14.38,1.84,0.74,0.74,2.21,1.47,0.37,0.37,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,122.82,2005-01-29,07:22:00,2005-01-28T18:22Z,31.71,0.0,22.49,5.16,0.0,1.47,1.11,0.37,0.37,0.37,0.37,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,117.94,2005-01-29,07:22:00,2005-01-28T18:22Z,36.14,0.0,20.28,10.32,2.95,0.0,0.37,0.37,0.0,0.37,1.47,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,113.07,2005-01-29,07:22:00,2005-01-28T18:22Z,41.3,0.0,19.17,11.8,3.69,3.32,0.74,0.74,0.74,0.37,0.74,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,108.48,2005-01-29,07:22:00,2005-01-28T18:22Z,36.14,0.0,21.39,7.01,1.84,1.47,0.74,0.74,1.11,0.74,1.11,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,103.91,2005-01-29,07:22:00,2005-01-28T18:22Z,26.18,0.0,17.33,6.64,1.11,0.37,0.37,0.37,0.0,0.0,0.0,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,99.09,2005-01-29,07:22:00,2005-01-28T18:22Z,47.94,0.0,24.71,11.06,4.06,3.32,2.58,1.47,0.37,0.37,0.0,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,94.49,2005-01-29,07:22:00,2005-01-28T18:22Z,60.84,0.0,33.56,14.75,4.42,2.58,3.32,0.37,0.37,0.74,0.74,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,89.68,2005-01-29,07:22:00,2005-01-28T18:22Z,28.02,0.0,19.91,6.27,1.11,0.0,0.0,0.37,0.0,0.0,0.37,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,84.86,2005-01-29,07:22:00,2005-01-28T18:22Z,32.82,0.0,20.65,7.74,2.58,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,80.23,2005-01-29,07:22:00,2005-01-28T18:22Z,45.72,0.0,29.5,12.54,2.21,0.37,0.37,0.37,0.0,0.37,0.0,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,75.75,2005-01-29,07:22:00,2005-01-28T18:22Z,98.82,0.0,45.35,20.65,12.91,6.27,7.01,4.06,2.21,0.37,0.0,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,71.02,2005-01-29,07:22:00,2005-01-28T18:22Z,61.21,0.0,37.61,18.44,2.95,1.11,0.74,0.0,0.0,0.0,0.37,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,65.83,2005-01-29,07:22:00,2005-01-28T18:22Z,102.88,0.0,55.31,33.92,7.74,2.95,0.74,1.84,0.0,0.0,0.37,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,61.45,2005-01-29,07:22:00,2005-01-28T18:22Z,149.34,0.0,91.82,40.19,10.32,5.53,0.37,0.37,0.37,0.37,0.0,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,56.97,2005-01-29,07:22:00,2005-01-28T18:22Z,122.79,0.0,73.01,41.67,5.9,1.11,1.11,0.0,0.0,0.0,0.0,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-29,,Cal,-77,172.8,51.88,2005-01-29,07:22:00,2005-01-28T18:22Z,16.96,80.39,33.19,8.11,2.58,1.11,0.74,0.0,0.37,0.37,52.36,0.0,0.0,2.95,5.9,4.06,2.21,0.74,1.47,0.37,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,63.08,2005-01-30,,,71.9,0.0,56.79,10.32,1.84,2.21,0.37,0.37,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,64.46,2005-01-30,,,104.72,0.0,77.8,15.86,5.9,2.95,1.11,0.74,0.37,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,66.53,2005-01-30,,,64.9,0.0,57.15,4.79,1.84,0.0,0.0,0.74,0.37,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,68.17,2005-01-30,,,81.49,0.0,68.95,10.69,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,69.81,2005-01-30,,,150.08,0.0,118.0,26.55,4.06,0.74,0.37,0.37,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,71.48,2005-01-30,,,142.7,0.0,106.57,27.66,6.27,1.47,0.0,0.74,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,73.44,2005-01-30,,,122.42,0.0,94.4,21.76,4.79,0.74,0.74,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,74.76,2005-01-30,,,106.57,0.0,87.76,14.75,2.58,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,76.44,2005-01-30,,,77.44,0.0,58.63,12.91,3.32,2.21,0.37,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,78.21,2005-01-30,,,64.53,0.0,50.89,11.43,1.84,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,80.12,2005-01-30,,,51.99,0.0,35.4,13.64,1.84,0.37,0.37,0.0,0.37,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,81.66,2005-01-30,,,59.37,0.0,43.88,11.8,2.21,1.11,0.0,0.0,0.37,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,83.46,2005-01-30,,,92.55,0.0,64.53,12.17,5.53,5.53,2.95,1.11,0.0,0.74,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,85.23,2005-01-30,,,60.1,0.0,44.99,10.69,2.58,1.47,0.37,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,86.96,2005-01-30,,,55.68,0.0,38.72,11.06,4.42,1.11,0.37,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,88.86,2005-01-30,,,37.98,0.0,29.87,4.06,2.21,1.11,0.37,0.0,0.0,0.0,0.37,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,90.19,2005-01-30,,,46.09,0.0,36.14,6.64,0.0,1.84,0.74,0.74,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,92.26,2005-01-30,,,52.36,0.0,35.77,9.22,2.95,0.74,2.58,0.74,0.0,0.0,0.37,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,93.92,2005-01-30,,,41.67,0.0,26.18,9.59,2.95,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,95.56,2005-01-30,,,49.04,0.0,39.82,5.9,1.47,1.11,0.0,0.37,0.37,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,97.12,2005-01-30,,,40.93,0.0,33.56,5.16,1.11,0.74,0.37,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,98.91,2005-01-30,,,22.86,0.0,19.17,2.21,0.74,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,100.74,2005-01-30,,,30.97,0.0,23.6,4.42,2.21,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,102.46,2005-01-30,,,39.09,0.0,28.02,9.22,1.11,0.37,0.0,0.0,0.0,0.37,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,104.02,2005-01-30,,,36.14,0.0,28.76,5.9,0.74,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,105.69,2005-01-30,,,32.08,0.0,28.39,1.84,0.74,0.74,0.0,0.37,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,107.35,2005-01-30,,,28.02,0.0,25.44,1.84,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,109.02,2005-01-30,,,20.28,0.0,17.7,2.21,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,110.99,2005-01-30,,,30.24,0.0,23.97,5.53,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,112.35,2005-01-30,,,23.97,0.0,21.39,1.84,0.37,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,114.13,2005-01-30,,,29.13,0.0,23.97,4.06,0.37,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,115.7,2005-01-30,,,25.81,0.0,23.97,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,117.59,2005-01-30,,,22.49,0.0,21.02,0.74,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,119.44,2005-01-30,,,23.97,0.0,22.12,1.11,0.0,0.37,0.0,0.0,0.0,0.37,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,121.11,2005-01-30,,,14.75,0.0,14.01,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,122.81,2005-01-30,,,19.91,0.0,18.07,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,124.4,2005-01-30,,,30.24,0.0,27.66,2.21,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,126.41,2005-01-30,,,22.49,0.0,17.33,4.42,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,128.19,2005-01-30,,,19.91,0.0,16.96,1.47,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,129.81,2005-01-30,,,23.23,0.0,20.65,2.21,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,131.26,2005-01-30,,,23.6,0.0,22.49,0.74,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,133.26,2005-01-30,,,56.42,0.0,45.35,7.74,2.21,0.74,0.0,0.0,0.0,0.37,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,135.08,2005-01-30,,,20.28,0.0,17.33,1.84,0.37,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,136.93,2005-01-30,,,17.7,0.0,14.01,2.21,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,138.9,2005-01-30,,,20.28,0.0,15.86,2.58,1.11,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,140.39,2005-01-30,,,18.81,0.0,15.12,3.32,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,142.23,2005-01-30,,,22.49,0.0,16.59,3.69,1.11,0.74,0.37,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,144.13,2005-01-30,,,24.71,0.0,18.44,4.79,1.11,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,145.69,2005-01-30,,,16.96,0.0,14.38,2.21,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,147.51,2005-01-30,,,26.92,0.0,18.44,5.9,1.84,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,149.14,2005-01-30,,,11.8,0.0,9.22,2.21,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,150.47,2005-01-30,,,26.55,0.0,22.49,3.32,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,152.48,2005-01-30,,,18.07,0.0,15.49,1.47,0.37,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,154.15,2005-01-30,,,24.71,0.0,19.54,4.06,0.37,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,155.93,2005-01-30,,,16.59,0.0,12.91,3.32,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,157.63,2005-01-30,,,18.81,0.0,15.86,1.84,0.74,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,159.25,2005-01-30,,,24.34,0.0,21.02,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,161.38,2005-01-30,,,25.07,0.0,17.7,5.9,0.37,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,162.98,2005-01-30,,,18.07,0.0,15.12,1.47,1.11,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,164.72,2005-01-30,,,21.39,0.0,16.59,4.06,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,166.39,2005-01-30,,,25.44,0.0,16.59,5.16,2.21,0.0,0.74,0.37,0.37,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,168.15,2005-01-30,,,17.7,0.0,12.91,3.69,0.37,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,170.17,2005-01-30,,,12.91,0.0,8.85,3.32,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,171.69,2005-01-30,,,22.12,0.0,16.59,3.32,1.11,0.74,0.37,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,173.47,2005-01-30,,,22.86,0.0,14.38,5.53,1.47,0.74,0.37,0.37,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,174.96,2005-01-30,,,21.76,0.0,17.33,2.21,0.74,0.37,1.11,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,176.83,2005-01-30,,,28.02,0.0,21.39,5.16,1.11,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,178.07,2005-01-30,,,22.12,0.0,15.86,4.06,1.11,0.37,0.37,0.37,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
IVARS 4-2,2005-01-30,,Xip,-77.668,180,179.86,2005-01-30,,,23.6,0.0,19.17,2.58,1.11,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.58,3.32,1.84,1.11,0.0,0.37,0.0,0.0
