Latitude [deg],Longitude [deg],"Salinity, Practical [PSU]","Temperature [ITS-90, deg C]",Voltage 0,"Depth [salt water, m]",Conductivity [uS/cm],Conductivity [mS/cm],Conductivity [S/m],"Density [density, kg/m^3]","Density [sigma-theta, kg/m^3]","Density [sigma-t, kg/m^3 ]","Density [sigma-1, kg/m^3 ]","Density [sigma-4, kg/m^3 ]","Depth [salt water, m]",Descent Rate [m/s],"Fluorescence, WET Labs WETstar [mg/m^3]","Fluorescence, WET Labs WETstar, 2 [mg/m^3]","Fluorescence, WET Labs WETstar, Diff, 2 - 1 [mg/m^3]","Time, Elapsed [minutes]",Voltage 1,Voltage 2,Voltage 3,Voltage 4,"PAR/Irradiance, Biospherical/Licor","Oxygen, SBE 43 [% saturation]",Nitrogen Saturation [mg/l],Bottles Fired,Bottle Position in Carousel,Acceleration [m/s^2],flag 0.000e+00
31.53598,-80.54744,34.2807,28.2419,0.1465,1.106,5.55E+04,55.452903,5.54529,1021.7795,21.7748,21.7747,25.9389,37.8992,1.106,0.041,0.4117,4.7277,4.316,0.1458,0.138,4.9512,2.0122,0.4823,1.44E+03,85.053,10.51343,0,0,0.06,0.00E+00
31.53598,-80.54744,34.2848,28.2411,0.1441,1.106,5.55E+04,55.457983,5.545798,1021.7829,21.7782,21.7781,25.9422,37.9025,1.106,0.037,0.398,4.6227,4.2246,0.15,0.1368,4.9512,2.0085,0.4322,1.67E+03,84.953,10.51329,0,0,-0.02,0.00E+00
31.53598,-80.54744,34.2854,28.2407,0.149,1.046,5.55E+04,55.458452,5.545845,1021.7832,21.7788,21.7787,25.9428,37.9031,1.046,0.012,0.4254,4.6227,4.1973,0.1542,0.1368,4.9512,2.0024,0.409,1.79E+03,84.502,10.51331,0,0,-0.1,0.00E+00
31.53598,-80.54744,34.2812,28.2421,0.1453,1.046,5.55E+04,55.45384,5.545384,1021.7796,21.7751,21.7751,25.9392,37.8995,1.046,-0.012,0.4049,4.6227,4.2178,0.1583,0.1368,4.9512,1.9951,0.3895,1.90E+03,83.856,10.51336,0,0,-0.1,0.00E+00
31.53598,-80.54744,34.2724,28.2437,0.1416,0.985,5.54E+04,55.442898,5.54429,1021.7722,21.768,21.7679,25.9321,37.8925,0.985,-0.053,0.3844,4.6227,4.2383,0.1625,0.1368,5,1.9927,0.3968,1.86E+03,83.426,10.51367,0,0,-0.16,0.00E+00
31.53598,-80.54744,34.2733,28.2429,0.1465,1.046,5.54E+04,55.443368,5.544337,1021.7734,21.769,21.7689,25.933,37.8934,1.046,-0.053,0.4117,4.6227,4.211,0.1667,0.1368,5,1.989,0.3883,1.91E+03,82.845,10.51374,0,0,-6.19E-09,0.00E+00
31.53598,-80.54744,34.28,28.2415,0.1563,1.046,5.55E+04,55.451418,5.545142,1021.7788,21.7744,21.7743,25.9385,37.8988,1.046,-0.049,0.4664,4.6227,4.1563,0.1708,0.1368,5,1.9866,0.4359,1.65E+03,82.391,10.51354,0,0,0.02,0.00E+00
31.53598,-80.54744,34.2877,28.2419,0.1502,1.046,5.55E+04,55.462985,5.546298,1021.7845,21.7801,21.78,25.9441,37.9043,1.046,-0.041,0.4322,4.6227,4.1905,0.175,0.1368,5,1.9805,0.3675,2.03E+03,81.853,10.51298,0,0,0.03,0.00E+00
31.53598,-80.54744,34.2958,28.2427,0.1441,1.106,5.55E+04,55.475491,5.547549,1021.7906,21.7859,21.7858,25.9499,37.9099,1.106,-0.012,0.398,4.6227,4.2246,0.1792,0.1368,5,1.9756,0.4335,1.67E+03,81.514,10.51234,0,0,0.11,0.00E+00
31.53598,-80.54744,34.2932,28.2425,0.1465,1.046,5.55E+04,55.471504,5.54715,1021.7884,21.784,21.7839,25.948,37.9081,1.046,-1.55E-09,0.4117,4.6227,4.211,0.1833,0.1368,4.4371,1.9744,0.4188,1.74E+03,81.498,10.51254,0,0,0.05,0.00E+00
