Sea-Bird SBE 9 Data File:,,,,,,,,,,,,,,,,,,,,,,,,,
FileName = C:\Users\CTD\Desktop\ctddata\SAV-17-11\cast002.hdr,,,,,,,,,,,,,,,,,,,,,,,,,
Software Version Seasave V 7.26.1.8,,,,,,,,,,,,,,,,,,,,,,,,,
Temperature SN = 6012,,,,,,,,,,,,,,,,,,,,,,,,,
Conductivity SN = 1909,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Bytes Per Scan = 27,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Voltage Words = 3,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Scans Averaged by the Deck Unit = 1,,,,,,,,,,,,,,,,,,,,,,,,,
System UpLoad Time = Jun 17 2017 20:36:59,,,,,,,,,,,,,,,,,,,,,,,,,
SBE 11plus V 5.2,,,,,,,,,,,,,,,,,,,,,,,,,
" Salinity, Practical [PSU]"," Temperature [ITS-90, deg C]", Voltage 0," Depth [salt water, m], lat0", Conductivity [S/m], Conductivity [mS/cm], Conductivity [uS/cm]," Density [density, kg/m^3]"," Density [sigma-theta,kg/m^3]"," Density [sigma-t, kg/m^3 ]"," Density [sigma-1, kg/m^3 ]"," Density [sigma-2, kg/m^3 ]", Descent Rate [m/s]," Fluorescence, WET LabsCDOM [mg/m^3]"," Fluorescence, WET LabsWETstar [mg/m^3]"," Time, Elapsed [minutes]", Voltage 1, Voltage 2, Voltage 3, Voltage 4," Oxygen, SBE 43 [% saturation]", Nitrogen Saturation [mg/l], Bottles Fired, Bottle Position in Carousel, Acceleration [m/s^2], Flag
36.5611,26.6997,0,1.908,5.701984,57.019835,5.70E+04,1023.9986,23.9905,23.9903,28.1604,32.2396,-0.234,0.4064,0.4404,0.9326,0,0.0855,0.0806,2.6313,99.186,10.60565,0,0,-0.1,0.00E+00
36.5613,26.6994,0,1.92,5.701984,57.019836,5.70E+04,1023.9988,23.9907,23.9905,28.1606,32.2398,-0.236,0.34,0.4229,0.9333,0,0.0842,0.0794,2.6325,99.251,10.60567,0,0,-0.04,0.00E+00
36.5612,26.6994,0,1.91,5.701971,57.019706,5.70E+04,1023.9987,23.9906,23.9905,28.1605,32.2397,-0.238,0.4064,0.4229,0.934,0,0.0855,0.0794,2.6325,99.257,10.60568,0,0,-0.05,0.00E+00
36.561,26.6994,0,1.92,5.701945,57.019447,5.70E+04,1023.9986,23.9905,23.9903,28.1604,32.2395,-0.238,0.34,0.4229,0.9347,0,0.0842,0.0794,2.6325,99.263,10.60569,0,0,0,0.00E+00
36.5612,26.6994,0,1.92,5.701971,57.019706,5.70E+04,1023.9987,23.9906,23.9905,28.1605,32.2397,-0.237,0.4064,0.4404,0.9354,0,0.0855,0.0806,2.6325,99.268,10.60568,0,0,0.03,0.00E+00
36.5608,26.6994,0,1.931,5.701919,57.019187,5.70E+04,1023.9985,23.9903,23.9902,28.1602,32.2394,-0.234,0.4064,0.4229,0.9361,0,0.0855,0.0794,2.6325,99.274,10.6057,0,0,0.06,0.00E+00
36.5609,26.6997,0,1.938,5.701949,57.01949,5.70E+04,1023.9985,23.9903,23.9901,28.1602,32.2394,-0.23,0.4064,0.4229,0.9368,0,0.0855,0.0794,2.6325,99.279,10.60567,0,0,0.09,0.00E+00
36.5611,26.6997,0,1.941,5.701979,57.019792,5.70E+04,1023.9987,23.9905,23.9903,28.1603,32.2395,-0.225,0.34,0.4229,0.9375,0,0.0842,0.0794,2.6337,99.343,10.60565,0,0,0.12,0.00E+00
36.5616,26.6997,0,1.941,5.702044,57.020441,5.70E+04,1023.999,23.9908,23.9907,28.1607,32.2399,-0.22,0.4064,0.4404,0.9382,0,0.0855,0.0806,2.6337,99.35,10.60562,0,0,0.12,0.00E+00
36.5609,26.6998,0,1.962,5.701971,57.019706,5.70E+04,1023.9986,23.9903,23.9901,28.1601,32.2393,-0.212,0.4064,0.4404,0.9389,0,0.0855,0.0806,2.6325,99.297,10.60564,0,0,0.19,0.00E+00
36.5608,26.6998,0,1.962,5.701958,57.019576,5.70E+04,1023.9985,23.9902,23.99,28.1601,32.2393,-0.204,0.4064,0.4404,0.9396,0,0.0855,0.0806,2.6325,99.3,10.60565,0,0,0.19,0.00E+00
36.5612,26.6994,0,1.983,5.701979,57.019793,5.70E+04,1023.999,23.9906,23.9905,28.1605,32.2397,-0.195,0.34,0.4229,0.9403,0,0.0842,0.0794,2.6337,99.363,10.60568,0,0,0.23,0.00E+00
36.5613,26.6994,0,1.98,5.701984,57.019836,5.70E+04,1023.9991,23.9907,23.9905,28.1606,32.2397,-0.185,0.34,0.4404,0.941,0,0.0842,0.0806,2.6337,99.368,10.60567,0,0,0.24,0.00E+00
36.5611,26.6997,0,2.004,5.701984,57.019836,5.70E+04,1023.999,23.9905,23.9903,28.1604,32.2396,-0.173,0.4064,0.4404,0.9417,0,0.0855,0.0806,2.6337,99.37,10.60565,0,0,0.28,0.00E+00
36.5604,26.6998,0,2.024,5.701906,57.019058,5.70E+04,1023.9985,23.9899,23.9897,28.1598,32.239,-0.161,0.4064,0.4229,0.9424,0,0.0855,0.0794,2.6337,99.374,10.60567,0,0,0.3,0.00E+00
36.5599,26.7006,0,2.024,5.701923,57.019231,5.70E+04,1023.9979,23.9893,23.9892,28.1592,32.2384,-0.147,0.34,0.4404,0.9431,0,0.0842,0.0806,2.6337,99.374,10.60559,0,0,0.32,0.00E+00
36.5593,26.7011,0,2.045,5.701906,57.019058,5.70E+04,1023.9973,23.9887,23.9885,28.1586,32.2378,-0.134,0.4064,0.4404,0.9437,0,0.0855,0.0806,2.6337,99.374,10.60553,0,0,0.33,0.00E+00
36.5596,26.7015,0,2.066,5.701992,57.019922,5.70E+04,1023.9975,23.9888,23.9886,28.1587,32.2378,-0.118,0.4064,0.4229,0.9444,0,0.0855,0.0794,2.6337,99.373,10.60545,0,0,0.37,0.00E+00
36.5591,26.7019,0,2.084,5.701949,57.01949,5.70E+04,1023.9971,23.9882,23.9881,28.1581,32.2373,-0.101,0.4064,0.4404,0.9451,0,0.0855,0.0806,2.6325,99.314,10.60544,0,0,0.41,0.00E+00
36.5588,26.7021,0,2.087,5.701936,57.019361,5.70E+04,1023.9968,23.988,23.9878,28.1579,32.237,-0.085,0.4064,0.4229,0.9458,0,0.0855,0.0794,2.6325,99.312,10.60542,0,0,0.4,0.00E+00
36.5593,26.7023,0,2.117,5.702031,57.020312,5.70E+04,1023.9973,23.9883,23.9881,28.1582,32.2373,-0.067,0.4064,0.4404,0.9465,0,0.0855,0.0806,2.6325,99.31,10.60536,0,0,0.42,0.00E+00
36.5594,26.7019,0,2.127,5.702001,57.020009,5.70E+04,1023.9975,23.9885,23.9884,28.1584,32.2376,-0.049,0.4064,0.4404,0.9472,0,0.0855,0.0806,2.6313,99.247,10.60541,0,0,0.43,0.00E+00
36.5603,26.7013,0,2.138,5.702066,57.020658,5.70E+04,1023.9984,23.9894,23.9892,28.1592,32.2384,-0.031,0.4064,0.4404,0.9479,0,0.0855,0.0806,2.6313,99.24,10.60544,0,0,0.43,0.00E+00
36.5606,26.701,0,2.158,5.70207,57.020701,5.70E+04,1023.9989,23.9897,23.9896,28.1596,32.2388,-0.012,0.4064,0.4229,0.9486,0,0.0855,0.0794,2.6313,99.234,10.60548,0,0,0.46,0.00E+00
36.561,26.7008,0,2.19,5.702096,57.020961,5.70E+04,1023.9993,23.99,23.9899,28.1599,32.2391,0.009,0.34,0.4404,0.9493,0,0.0842,0.0806,2.6313,99.228,10.60549,0,0,0.49,0.00E+00
36.5613,26.7002,0,2.187,5.702074,57.020745,5.70E+04,1023.9997,23.9904,23.9903,28.1603,32.2395,0.028,0.34,0.4404,0.95,0,0.0842,0.0806,2.63,99.16,10.60556,0,0,0.46,0.00E+00
36.5612,26.7,0,2.21,5.702053,57.020529,5.70E+04,1023.9998,23.9905,23.9903,28.1604,32.2395,0.047,0.34,0.4404,0.9507,0,0.0842,0.0806,2.63,99.15,10.60558,0,0,0.46,0.00E+00
36.5619,26.6998,0,2.23,5.702126,57.021264,5.70E+04,1024.0005,23.9911,23.9909,28.1609,32.2401,0.066,0.4064,0.458,0.9514,0,0.0855,0.0818,2.63,99.139,10.60557,0,0,0.47,0.00E+00
36.5626,26.6994,0,2.242,5.702183,57.021826,5.70E+04,1024.0012,23.9917,23.9915,28.1616,32.2408,0.086,0.4064,0.4404,0.9521,0,0.0855,0.0806,2.6288,99.068,10.60559,0,0,0.48,0.00E+00
36.5626,26.6993,0,2.272,5.702161,57.02161,5.70E+04,1024.0014,23.9917,23.9916,28.1616,32.2408,0.106,0.4064,0.4404,0.9528,0,0.0855,0.0806,2.6288,99.055,10.60561,0,0,0.48,0.00E+00
36.5631,26.6991,0,2.282,5.702204,57.022042,5.70E+04,1024.0018,23.9921,23.992,28.162,32.2412,0.126,0.4064,0.4404,0.9535,0,0.0855,0.0806,2.6288,99.041,10.60562,0,0,0.47,0.00E+00
36.5626,26.6993,0,2.282,5.70217,57.021696,5.70E+04,1024.0014,23.9918,23.9916,28.1617,32.2409,0.144,0.4064,0.4229,0.9542,0,0.0855,0.0794,2.6276,98.967,10.60561,0,0,0.44,0.00E+00
36.5624,26.6994,0,2.31,5.702152,57.021524,5.70E+04,1024.0013,23.9915,23.9914,28.1614,32.2406,0.162,0.4064,0.4229,0.9549,0,0.0855,0.0794,2.6276,98.95,10.6056,0,0,0.44,0.00E+00
36.5624,26.6997,0,2.324,5.702183,57.021826,5.70E+04,1024.0014,23.9915,23.9913,28.1614,32.2406,0.18,0.4064,0.4404,0.9556,0,0.0855,0.0806,2.6264,98.876,10.60557,0,0,0.43,0.00E+00
36.562,26.6997,0,2.344,5.702118,57.021178,5.70E+04,1024.0011,23.9911,23.991,28.161,32.2402,0.198,0.34,0.4053,0.9563,0,0.0842,0.0781,2.6264,98.86,10.6056,0,0,0.43,0.00E+00
36.5621,26.6997,0,2.344,5.702135,57.021351,5.70E+04,1024.0012,23.9912,23.9911,28.1611,32.2403,0.213,0.34,0.4229,0.9569,0,0.0842,0.0794,2.6264,98.841,10.60559,0,0,0.38,0.00E+00
36.5601,26.6997,0,2.355,5.701863,57.018628,5.70E+04,1023.9997,23.9897,23.9896,28.1596,32.2388,0.228,0.34,0.4229,0.9576,0,0.0842,0.0794,2.6239,98.705,10.60572,0,0,0.34,0.00E+00
36.5559,26.6997,0,2.365,5.701284,57.012836,5.70E+04,1023.9966,23.9866,23.9864,28.1565,32.2357,0.241,0.34,0.4229,0.9583,0,0.0842,0.0794,2.6239,98.684,10.60599,0,0,0.33,0.00E+00
36.5583,26.7,0,2.365,5.70166,57.016596,5.70E+04,1023.9983,23.9883,23.9881,28.1582,32.2374,0.253,0.2735,0.4229,0.959,0,0.083,0.0794,2.6252,98.723,10.60577,0,0,0.28,0.00E+00
36.5603,26.701,0,2.407,5.70204,57.0204,5.70E+04,1023.9997,23.9895,23.9893,28.1594,32.2386,0.266,0.34,0.4404,0.9597,0,0.0842,0.0806,2.6239,98.647,10.6055,0,0,0.3,0.00E+00
36.5601,26.7015,0,2.395,5.702075,57.020746,5.70E+04,1023.9993,23.9892,23.989,28.159,32.2382,0.277,0.34,0.4404,0.9604,0,0.0842,0.0806,2.6239,98.627,10.60542,0,0,0.26,0.00E+00
36.5599,26.7021,0,2.394,5.702096,57.020962,5.70E+04,1023.9989,23.9888,23.9886,28.1587,32.2378,0.284,0.4064,0.4404,0.9611,0,0.0855,0.0806,2.6239,98.612,10.60535,0,0,0.19,0.00E+00
36.5598,26.7019,0,2.407,5.702066,57.020659,5.70E+04,1023.999,23.9888,23.9886,28.1587,32.2379,0.292,0.4064,0.4404,0.9618,0,0.0855,0.0806,2.6239,98.597,10.60539,0,0,0.19,0.00E+00
36.5595,26.7023,0,2.407,5.702062,57.020616,5.70E+04,1023.9986,23.9884,23.9882,28.1583,32.2375,0.299,0.34,0.4229,0.9625,0,0.0842,0.0794,2.6239,98.583,10.60535,0,0,0.15,0.00E+00
36.5601,26.7021,0,2.407,5.702131,57.021307,5.70E+04,1023.9992,23.989,23.9888,28.1589,32.238,0.303,0.4064,0.4229,0.9632,0,0.0855,0.0794,2.6239,98.57,10.60534,0,0,0.11,0.00E+00
36.5599,26.7022,0,2.416,5.702118,57.021178,5.70E+04,1023.999,23.9888,23.9886,28.1586,32.2378,0.307,0.4064,0.4229,0.9639,0,0.0855,0.0794,2.6239,98.558,10.60533,0,0,0.09,0.00E+00
36.5596,26.7021,0,2.416,5.702066,57.020659,5.70E+04,1023.9989,23.9886,23.9885,28.1585,32.2377,0.309,0.4064,0.4053,0.9646,0,0.0855,0.0781,2.6252,98.607,10.60537,0,0,0.05,0.00E+00
36.5598,26.7021,0,2.416,5.702092,57.020918,5.70E+04,1023.999,23.9888,23.9886,28.1586,32.2378,0.31,0.4064,0.4053,0.9653,0,0.0855,0.0781,2.6239,98.539,10.60535,0,0,0.03,0.00E+00
36.5598,26.7022,0,2.416,5.702109,57.021091,5.70E+04,1023.999,23.9887,23.9885,28.1586,32.2378,0.309,0.4064,0.4404,0.966,0,0.0855,0.0806,2.6239,98.528,10.60533,0,0,-0.03,0.00E+00
36.5593,26.7021,0,2.383,5.702014,57.02014,5.70E+04,1023.9985,23.9884,23.9882,28.1582,32.2374,0.305,0.4064,0.4229,0.9667,0,0.0855,0.0794,2.6252,98.579,10.60539,0,0,-0.09,0.00E+00
36.5593,26.7022,0,2.437,5.702036,57.020357,5.70E+04,1023.9986,23.9883,23.9881,28.1582,32.2374,0.304,0.34,0.4229,0.9674,0,0.0842,0.0794,2.6252,98.578,10.60536,0,0,-0.03,0.00E+00
36.5592,26.7021,0,2.407,5.702001,57.020011,5.70E+04,1023.9985,23.9883,23.9881,28.1582,32.2373,0.299,0.4064,0.4229,0.9681,0,0.0855,0.0794,2.6252,98.576,10.6054,0,0,-0.12,0.00E+00
36.5594,26.7019,0,2.407,5.702014,57.02014,5.70E+04,1023.9987,23.9885,23.9883,28.1584,32.2376,0.294,0.34,0.4229,0.9688,0,0.0842,0.0794,2.6252,98.575,10.60541,0,0,-0.13,0.00E+00
36.5597,26.7019,0,2.395,5.702053,57.020529,5.70E+04,1023.9989,23.9887,23.9886,28.1586,32.2378,0.286,0.4064,0.4404,0.9694,0,0.0855,0.0806,2.6252,98.576,10.60539,0,0,-0.17,0.00E+00
36.5598,26.7015,0,2.395,5.702023,57.020227,5.70E+04,1023.9991,23.9889,23.9887,28.1588,32.238,0.279,0.4064,0.4404,0.9701,0,0.0855,0.0806,2.6252,98.577,10.60545,0,0,-0.19,0.00E+00
36.5592,26.7017,0,2.386,5.701958,57.019578,5.70E+04,1023.9985,23.9884,23.9882,28.1583,32.2374,0.27,0.4064,0.4404,0.9708,0,0.0855,0.0806,2.6252,98.578,10.60546,0,0,-0.22,0.00E+00
36.5597,26.7015,0,2.376,5.702005,57.020054,5.70E+04,1023.9989,23.9888,23.9887,28.1587,32.2379,0.259,0.4064,0.4404,0.9715,0,0.0855,0.0806,2.6252,98.584,10.60545,0,0,-0.25,0.00E+00
36.5607,26.701,0,2.376,5.702088,57.020875,5.70E+04,1023.9998,23.9898,23.9896,28.1596,32.2388,0.247,0.4064,0.4404,0.9722,0,0.0855,0.0806,2.6252,98.591,10.60547,0,0,-0.28,0.00E+00
36.5607,26.7008,0,2.352,5.702066,57.020659,5.70E+04,1023.9998,23.9898,23.9897,28.1597,32.2389,0.235,0.4064,0.4229,0.9729,0,0.0855,0.0794,2.6264,98.656,10.6055,0,0,-0.31,0.00E+00
36.5607,26.7004,0,2.355,5.702031,57.020313,5.70E+04,1024,23.99,23.9898,28.1599,32.2391,0.221,0.4064,0.4404,0.9736,0,0.0855,0.0806,2.6264,98.664,10.60556,0,0,-0.33,0.00E+00
36.5612,26.7004,0,2.334,5.702088,57.020875,5.70E+04,1024.0002,23.9903,23.9901,28.1602,32.2394,0.206,0.4064,0.4229,0.9743,0,0.0855,0.0794,2.6276,98.737,10.60553,0,0,-0.35,0.00E+00
36.5618,26.6998,0,2.334,5.702109,57.021091,5.70E+04,1024.0008,23.9909,23.9908,28.1608,32.24,0.191,0.4064,0.4229,0.975,0,0.0855,0.0794,2.6276,98.753,10.60558,0,0,-0.37,0.00E+00
36.5622,26.7,0,2.313,5.702191,57.021913,5.70E+04,1024.001,23.9912,23.991,28.1611,32.2403,0.175,0.4064,0.4404,0.9757,0,0.0855,0.0806,2.6276,98.769,10.60552,0,0,-0.39,0.00E+00
36.5622,26.6998,0,2.293,5.70217,57.021696,5.70E+04,1024.001,23.9913,23.9911,28.1612,32.2404,0.158,0.4064,0.4229,0.9764,0,0.0855,0.0794,2.6276,98.786,10.60555,0,0,-0.41,0.00E+00
36.5623,26.6998,0,2.303,5.702183,57.021826,5.70E+04,1024.0011,23.9914,23.9912,28.1612,32.2404,0.141,0.4064,0.4404,0.9771,0,0.0855,0.0806,2.6276,98.805,10.60555,0,0,-0.41,0.00E+00
36.5622,26.6998,0,2.261,5.702161,57.02161,5.70E+04,1024.0008,23.9912,23.9911,28.1611,32.2403,0.122,0.4064,0.4229,0.9778,0,0.0855,0.0794,2.6276,98.823,10.60556,0,0,-0.45,0.00E+00
36.5616,26.7,0,2.26,5.702109,57.021091,5.70E+04,1024.0003,23.9908,23.9906,28.1607,32.2398,0.104,0.34,0.4229,0.9785,0,0.0842,0.0794,2.6288,98.903,10.60556,0,0,-0.44,0.00E+00
36.5616,26.6997,0,2.242,5.70207,57.020702,5.70E+04,1024.0004,23.9909,23.9907,28.1608,32.24,0.085,0.34,0.4404,0.9792,0,0.0842,0.0806,2.6288,98.923,10.60562,0,0,-0.45,0.00E+00
36.5617,26.6998,0,2.242,5.702096,57.020961,5.70E+04,1024.0004,23.9909,23.9907,28.1608,32.24,0.066,0.34,0.4229,0.9799,0,0.0842,0.0794,2.6288,98.943,10.60559,0,0,-0.45,0.00E+00
36.5618,26.6998,0,2.209,5.702109,57.021091,5.70E+04,1024.0003,23.991,23.9908,28.1609,32.24,0.047,0.4064,0.4404,0.9806,0,0.0855,0.0806,2.6288,98.963,10.60558,0,0,-0.46,0.00E+00
36.5613,26.7,0,2.2,5.702066,57.020658,5.70E+04,1023.9999,23.9905,23.9904,28.1604,32.2396,0.028,0.4064,0.4404,0.9812,0,0.0855,0.0806,2.6288,98.981,10.60558,0,0,-0.47,0.00E+00
36.5614,26.7002,0,2.179,5.702092,57.020918,5.70E+04,1023.9998,23.9905,23.9904,28.1604,32.2396,0.007,0.4064,0.4229,0.9819,0,0.0855,0.0794,2.63,99.059,10.60555,0,0,-0.48,0.00E+00
36.5609,26.7004,0,2.169,5.702044,57.020442,5.70E+04,1023.9993,23.9901,23.9899,28.16,32.2392,-0.012,0.4064,0.4404,0.9826,0,0.0855,0.0806,2.6288,99.02,10.60555,0,0,-0.47,0.00E+00
36.5608,26.7004,0,2.166,5.702027,57.020269,5.70E+04,1023.9992,23.99,23.9898,28.1599,32.2391,-0.03,0.4064,0.4229,0.9833,0,0.0855,0.0794,2.6288,99.038,10.60556,0,0,-0.43,0.00E+00
36.5612,26.7004,0,2.148,5.702079,57.020788,5.70E+04,1023.9994,23.9903,23.9901,28.1602,32.2394,-0.049,0.34,0.4404,0.984,0,0.0842,0.0806,2.6288,99.053,10.60553,0,0,-0.46,0.00E+00
36.5608,26.7006,0,2.138,5.702044,57.020442,5.70E+04,1023.999,23.9899,23.9898,28.1598,32.239,-0.067,0.34,0.4229,0.9847,0,0.0842,0.0794,2.6288,99.069,10.60553,0,0,-0.44,0.00E+00
36.561,26.7004,0,2.117,5.702053,57.020528,5.70E+04,1023.9991,23.9901,23.99,28.16,32.2392,-0.085,0.34,0.4404,0.9854,0,0.0842,0.0806,2.6288,99.084,10.60554,0,0,-0.43,0.00E+00
36.5606,26.7004,0,2.117,5.702001,57.020009,5.70E+04,1023.9988,23.9899,23.9897,28.1598,32.2389,-0.102,0.34,0.4404,0.9861,0,0.0842,0.0806,2.6288,99.096,10.60557,0,0,-0.41,0.00E+00
36.5607,26.7006,0,2.096,5.702036,57.020355,5.70E+04,1023.9988,23.9899,23.9898,28.1598,32.239,-0.118,0.34,0.4404,0.9868,0,0.0842,0.0806,2.6288,99.109,10.60553,0,0,-0.38,0.00E+00
36.561,26.7004,0,2.086,5.702061,57.020614,5.70E+04,1023.999,23.9902,23.99,28.1601,32.2393,-0.134,0.34,0.4404,0.9875,0,0.0842,0.0806,2.6288,99.121,10.60554,0,0,-0.37,0.00E+00
36.5615,26.7004,0,2.084,5.702131,57.021306,5.70E+04,1023.9994,23.9906,23.9904,28.1605,32.2396,-0.149,0.34,0.4404,0.9882,0,0.0842,0.0806,2.6288,99.13,10.60551,0,0,-0.37,0.00E+00
36.5612,26.7004,0,2.075,5.702087,57.020874,5.70E+04,1023.9991,23.9903,23.9902,28.1602,32.2394,-0.162,0.34,0.4229,0.9889,0,0.0842,0.0794,2.6288,99.139,10.60553,0,0,-0.32,0.00E+00
36.5611,26.7006,0,2.065,5.702087,57.020874,5.70E+04,1023.9989,23.9902,23.99,28.16,32.2392,-0.175,0.34,0.4229,0.9896,0,0.0842,0.0794,2.6288,99.144,10.60551,0,0,-0.3,0.00E+00
36.5608,26.7006,0,2.056,5.702044,57.020441,5.70E+04,1023.9987,23.99,23.9898,28.1598,32.239,-0.187,0.4064,0.4229,0.9903,0,0.0855,0.0794,2.6288,99.15,10.60553,0,0,-0.27,0.00E+00
36.5607,26.7006,0,2.056,5.702027,57.020268,5.70E+04,1023.9986,23.9899,23.9897,28.1598,32.2389,-0.197,0.4064,0.4404,0.991,0,0.0855,0.0806,2.6288,99.155,10.60554,0,0,-0.26,0.00E+00
36.5606,26.7006,0,2.044,5.702027,57.020268,5.70E+04,1023.9985,23.9898,23.9897,28.1597,32.2389,-0.207,0.4064,0.4229,0.9917,0,0.0855,0.0794,2.6288,99.153,10.60553,0,0,-0.24,0.00E+00
36.5606,26.7006,0,2.044,5.702014,57.020139,5.70E+04,1023.9985,23.9898,23.9896,28.1597,32.2389,-0.216,0.4064,0.4229,0.9924,0,0.0855,0.0794,2.6288,99.15,10.60554,0,0,-0.21,0.00E+00
36.5608,26.7004,0,2.042,5.702023,57.020225,5.70E+04,1023.9987,23.99,23.9898,28.1599,32.2391,-0.224,0.4064,0.4229,0.9931,0,0.0855,0.0794,2.63,99.211,10.60556,0,0,-0.19,0.00E+00
36.5608,26.7004,0,2.035,5.702027,57.020268,5.70E+04,1023.9986,23.99,23.9899,28.1599,32.2391,-0.229,0.4064,0.4404,0.9938,0,0.0855,0.0806,2.6288,99.15,10.60555,0,0,-0.12,0.00E+00
36.5608,26.7004,0,2.035,5.702027,57.020268,5.70E+04,1023.9986,23.99,23.9899,28.1599,32.2391,-0.233,0.4064,0.4229,0.9944,0,0.0855,0.0794,2.6288,99.146,10.60555,0,0,-0.11,0.00E+00
36.5606,26.7006,0,2.035,5.702014,57.020139,5.70E+04,1023.9984,23.9898,23.9896,28.1597,32.2389,-0.237,0.4064,0.4053,0.9951,0,0.0855,0.0781,2.63,99.202,10.60554,0,0,-0.09,0.00E+00
36.5605,26.7004,0,2.035,5.701988,57.019879,5.70E+04,1023.9984,23.9898,23.9897,28.1597,32.2389,-0.24,0.4064,0.4229,0.9958,0,0.0855,0.0794,2.6288,99.14,10.60557,0,0,-0.06,0.00E+00
36.5605,26.7004,0,2.023,5.701984,57.019836,5.70E+04,1023.9984,23.9898,23.9896,28.1597,32.2389,-0.242,0.4064,0.4229,0.9965,0,0.0855,0.0794,2.6288,99.134,10.60557,0,0,-0.05,0.00E+00
36.561,26.7006,0,2.032,5.702074,57.020744,5.70E+04,1023.9987,23.9901,23.9899,28.16,32.2392,-0.242,0.4064,0.4229,0.9972,0,0.0855,0.0794,2.6288,99.128,10.60551,0,0,-0.01,0.00E+00
36.5606,26.7004,0,2.035,5.702001,57.020009,5.70E+04,1023.9985,23.9899,23.9897,28.1598,32.239,-0.241,0.4064,0.4053,0.9979,0,0.0855,0.0781,2.6288,99.121,10.60557,0,0,0.03,0.00E+00
36.5606,26.7008,0,2.035,5.70204,57.020398,5.70E+04,1023.9984,23.9898,23.9896,28.1596,32.2388,-0.239,0.4064,0.4229,0.9986,0,0.0855,0.0794,2.6288,99.117,10.60551,0,0,0.05,0.00E+00
36.5608,26.7008,0,2.044,5.702066,57.020657,5.70E+04,1023.9986,23.9899,23.9897,28.1598,32.239,-0.236,0.4064,0.4229,0.9993,0,0.0855,0.0794,2.6288,99.11,10.6055,0,0,0.09,0.00E+00
36.5612,26.7006,0,2.044,5.702096,57.02096,5.70E+04,1023.9989,23.9902,23.9901,28.1601,32.2393,-0.231,0.4064,0.4053,1,0,0.0855,0.0781,2.63,99.162,10.60551,0,0,0.11,0.00E+00
36.5608,26.7008,0,2.044,5.702066,57.020657,5.70E+04,1023.9986,23.9899,23.9897,28.1598,32.239,-0.228,0.4064,0.4053,1.0007,0,0.0855,0.0781,2.63,99.159,10.6055,0,0,0.08,0.00E+00
36.5611,26.7006,0,2.053,5.702092,57.020917,5.70E+04,1023.9989,23.9902,23.99,28.1601,32.2392,-0.22,0.4064,0.4229,1.0014,0,0.0855,0.0794,2.63,99.157,10.6055,0,0,0.19,0.00E+00
36.5609,26.7008,0,2.065,5.702074,57.020744,5.70E+04,1023.9987,23.9899,23.9898,28.1598,32.239,-0.212,0.34,0.4404,1.0021,0,0.0842,0.0806,2.63,99.153,10.60549,0,0,0.19,0.00E+00
36.5613,26.7008,0,2.056,5.702131,57.021306,5.70E+04,1023.999,23.9902,23.9901,28.1601,32.2393,-0.204,0.4064,0.4404,1.0028,0,0.0855,0.0806,2.63,99.149,10.60547,0,0,0.19,0.00E+00
36.5612,26.7006,0,2.075,5.702109,57.02109,5.70E+04,1023.9991,23.9903,23.9901,28.1602,32.2393,-0.195,0.4064,0.4229,1.0035,0,0.0855,0.0794,2.6313,99.205,10.6055,0,0,0.23,0.00E+00
36.5615,26.7006,0,2.065,5.702135,57.021349,5.70E+04,1023.9992,23.9905,23.9903,28.1603,32.2395,-0.185,0.4064,0.4229,1.0042,0,0.0855,0.0794,2.6313,99.203,10.60549,0,0,0.23,0.00E+00
36.5613,26.7006,0,2.086,5.702118,57.021176,5.70E+04,1023.9992,23.9904,23.9902,28.1602,32.2394,-0.174,0.4064,0.4404,1.0049,0,0.0855,0.0806,2.6313,99.201,10.6055,0,0,0.27,0.00E+00
36.5617,26.7006,0,2.075,5.702174,57.021738,5.70E+04,1023.9994,23.9906,23.9905,28.1605,32.2397,-0.164,0.4728,0.4404,1.0056,0,0.0867,0.0806,2.6313,99.197,10.60546,0,0,0.25,0.00E+00
36.5613,26.7006,0,2.083,5.702118,57.021176,5.70E+04,1023.9992,23.9904,23.9902,28.1602,32.2394,-0.152,0.4728,0.4229,1.0063,0,0.0867,0.0794,2.6325,99.254,10.6055,0,0,0.28,0.00E+00
36.5614,26.7004,0,2.086,5.702105,57.021047,5.70E+04,1023.9993,23.9904,23.9903,28.1603,32.2395,-0.141,0.4728,0.4229,1.0069,0,0.0867,0.0794,2.6313,99.195,10.60552,0,0,0.27,0.00E+00
36.5614,26.7004,0,2.086,5.702109,57.02109,5.70E+04,1023.9993,23.9905,23.9903,28.1603,32.2395,-0.129,0.4728,0.4404,1.0076,0,0.0867,0.0806,2.6313,99.193,10.60552,0,0,0.29,0.00E+00
36.5613,26.7006,0,2.096,5.702109,57.02109,5.70E+04,1023.9992,23.9903,23.9902,28.1602,32.2394,-0.117,0.4064,0.4229,1.0083,0,0.0855,0.0794,2.6325,99.255,10.6055,0,0,0.29,0.00E+00
36.5609,26.7006,0,2.096,5.702066,57.020658,5.70E+04,1023.999,23.9901,23.9899,28.16,32.2391,-0.104,0.4064,0.4053,1.009,0,0.0855,0.0781,2.6325,99.258,10.60552,0,0,0.3,0.00E+00
