Latitude [deg],Longitude [deg],"Salinity, Practical [PSU]","Temperature [ITS-90, deg C]",Voltage 0,"Depth [salt water, m]",Conductivity [uS/cm],Conductivity [mS/cm],Conductivity [S/m],"Density [density, kg/m^3]","Density [sigma-theta, kg/m^3]","Density [sigma-t, kg/m^3 ]","Density [sigma-1, kg/m^3 ]","Density [sigma-4, kg/m^3 ]","Depth [salt water, m]",Descent Rate [m/s],"Fluorescence, WET Labs WETstar [mg/m^3]","Fluorescence, WET Labs WETstar, 2 [mg/m^3]","Fluorescence, WET Labs WETstar, Diff, 2 - 1 [mg/m^3]","Time, Elapsed [minutes]",Voltage 1,Voltage 2,Voltage 3,Voltage 4,"PAR/Irradiance, Biospherical/Licor","Oxygen, SBE 43 [% saturation]",Nitrogen Saturation [mg/l],Bottles Fired,Bottle Position in Carousel,Acceleration [m/s^2],flag:  0.000e+00
31.37364,-80.32286,36.1395,19.4283,0.1306,1.167,4.87E+04,48.709027,4.870903,1025.7867,25.7816,25.7816,30.0553,42.3246,1.167,-0.181,1.1627,1.7175,0.5548,0.8958,0.1648,0.1978,2.1978,1.1148,2.31E+02,95.433,11.91757,0,0,-0.14,0.00E+00
31.37364,-80.32286,36.1381,19.4287,0.1294,1.064,4.87E+04,48.707695,4.87077,1025.7851,25.7804,25.7804,30.0541,42.3234,1.064,-0.222,1.1457,1.74,0.5943,0.9,0.1661,0.1978,2.1978,1.0183,3.08E+02,95.389,11.9176,0,0,-0.17,0.00E+00
31.37364,-80.32286,36.1383,19.4294,0.1111,1.064,4.87E+04,48.708583,4.870858,1025.7851,25.7804,25.7804,30.0541,42.3234,1.064,-0.236,0.8911,1.74,0.8489,0.9042,0.1661,0.199,2.1978,1.0317,2.96E+02,95.371,11.91746,0,0,-0.06,0.00E+00
31.37364,-80.32286,36.1393,19.4286,0.1038,1.064,4.87E+04,48.709027,4.870903,1025.786,25.7814,25.7814,30.055,42.3244,1.064,-0.222,0.7893,1.7175,0.9281,0.9083,0.1648,0.199,2.1966,1.0586,2.73E+02,95.267,11.91753,0,0,0.06,0.00E+00
31.37364,-80.32286,36.1391,19.4284,0.1001,1.064,4.87E+04,48.708583,4.870858,1025.7859,25.7813,25.7813,30.0549,42.3243,1.064,-0.181,0.7384,1.7175,0.9791,0.9125,0.1648,0.1917,2.1966,1.1001,2.42E+02,95.249,11.91758,0,0,0.17,0.00E+00
31.37364,-80.32286,36.1388,19.4282,0.1013,1.167,4.87E+04,48.70814,4.870814,1025.7863,25.7812,25.7811,30.0548,42.3242,1.167,-0.118,0.7554,1.7175,0.9621,0.9167,0.1648,0.1917,2.1954,1.1001,2.42E+02,95.043,11.91764,0,0,0.25,0.00E+00
31.37364,-80.32286,36.1392,19.4282,0.1026,1.167,4.87E+04,48.708584,4.870858,1025.7865,25.7815,25.7814,30.0551,42.3244,1.167,-0.042,0.7723,1.7175,0.9451,0.9208,0.1648,0.1917,2.1941,1.0391,2.90E+02,94.915,11.91761,0,0,0.31,0.00E+00
31.37364,-80.32286,36.1394,19.428,0.1013,1.271,4.87E+04,48.708584,4.870858,1025.7872,25.7817,25.7816,30.0553,42.3247,1.271,0.042,0.7554,1.7626,1.0073,0.925,0.1673,0.1905,2.1893,1.0354,2.93E+02,94.499,11.91765,0,0,0.33,0.00E+00
31.37364,-80.32286,36.139,19.428,0.1013,1.271,4.87E+04,48.70814,4.870814,1025.7869,25.7814,25.7813,30.055,42.3244,1.271,0.09,0.7554,1.74,0.9847,0.9292,0.1661,0.188,2.1941,1.1062,2.37E+02,94.76,11.91768,0,0,0.19,0.00E+00
31.37364,-80.32286,36.1401,19.4267,0.105,1.374,4.87E+04,48.708141,4.870814,1025.7885,25.7826,25.7825,30.0562,42.3256,1.374,0.16,0.8063,1.7175,0.9112,0.9333,0.1648,0.1868,2.1941,1.1807,1.90E+02,94.791,11.91785,0,0,0.28,0.00E+00
31.37364,-80.32286,36.1393,19.4263,0.1013,1.478,4.87E+04,48.70681,4.870681,1025.7885,25.782,25.782,30.0557,42.3251,1.478,0.208,0.7554,1.6949,0.9395,0.9375,0.1636,0.188,2.1929,1.1111,2.34E+02,94.748,11.91799,0,0,0.19,0.00E+00
31.37364,-80.32286,36.1389,19.4259,0.1099,1.478,4.87E+04,48.705922,4.870592,1025.7883,25.7818,25.7818,30.0555,42.325,1.478,0.229,0.8742,1.7175,0.8433,0.9417,0.1648,0.1917,2.1929,1.0891,2.50E+02,94.796,11.9181,0,0,0.08,0.00E+00
31.37364,-80.32286,36.1392,19.4259,0.1172,1.581,4.87E+04,48.706366,4.870637,1025.789,25.7821,25.782,30.0558,42.3252,1.581,0.25,0.976,1.7175,0.7414,0.9458,0.1648,0.1917,2.1929,1.0977,2.43E+02,94.84,11.91807,0,0,0.08,0.00E+00
31.37364,-80.32286,36.139,19.4257,0.1062,1.581,4.87E+04,48.705923,4.870592,1025.7889,25.782,25.7819,30.0557,42.3251,1.581,0.236,0.8233,1.74,0.9168,0.95,0.1661,0.1917,2.1929,1.0904,2.49E+02,94.9,11.91813,0,0,-0.06,0.00E+00
31.37364,-80.32286,36.1381,19.4263,0.1233,1.581,4.87E+04,48.705479,4.870548,1025.788,25.7812,25.7811,30.0548,42.3243,1.581,0.222,1.0609,1.7175,0.6566,0.9542,0.1648,0.1917,2.1929,1.0989,2.42E+02,94.948,11.91808,0,0,-0.06,0.00E+00
31.37364,-80.32286,36.1382,19.4267,0.1258,1.581,4.87E+04,48.705922,4.870592,1025.788,25.7811,25.781,30.0548,42.3242,1.581,0.181,1.0948,1.74,0.6452,0.9583,0.1661,0.1844,2.1941,1.0818,2.55E+02,95.07,11.918,0,0,-0.17,0.00E+00
31.37364,-80.32286,36.1378,19.4271,0.105,1.581,4.87E+04,48.705922,4.870592,1025.7876,25.7807,25.7807,30.0544,42.3238,1.581,0.146,0.8063,1.7175,0.9112,0.9625,0.1648,0.1832,2.1929,1.0891,2.50E+02,94.912,11.91795,0,0,-0.14,0.00E+00
   31.37364  -80.32286    36.1381    19.4276     0.1013      1.478 4.8707e+04  48.706810   4.870681  1025.7872    25.7808    25.7807    30.0544    42.3238      1.478      0.063     0.7554     1.7175     0.9621     0.9667     0.1648     0.1832     2.1929     1.0806 2.5611e+02     94.923   11.91781          0          0      -0.33  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1385    19.4273     0.1050      1.478 4.8707e+04  48.706810   4.870681  1025.7876    25.7811    25.7811    30.0548    42.3242      1.478 2.6948e-14     0.8063     1.7175     0.9112     0.9708     0.1648     0.1832     2.1880     1.1001 2.4161e+02     94.572   11.91786          0          0      -0.25  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1380    19.4274     0.1013      1.374 4.8706e+04  48.706365   4.870637  1025.7867    25.7807    25.7807    30.0544    42.3238      1.374     -0.063     0.7554     1.7400     0.9847     0.9750     0.1661     0.1844     2.1917     1.0904 2.4875e+02     94.769   11.91787          0          0      -0.25  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1382    19.4276     0.1013      1.374 4.8707e+04  48.706809   4.870681  1025.7868    25.7808    25.7807    30.0545    42.3239      1.374     -0.118     0.7554     1.7175     0.9621     0.9792     0.1648     0.1844     2.1905     1.0818 2.5518e+02     94.677   11.91781          0          0      -0.22  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1386    19.4280     0.1038      1.271 4.8708e+04  48.707696   4.870770  1025.7866    25.7810    25.7810    30.0547    42.3240      1.271     -0.160     0.7893     1.7400     0.9507     0.9833     0.1661     0.1844     2.1905     1.0244 3.0283e+02     94.663   11.91770          0          0      -0.17  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1391    19.4278     0.1038      1.271 4.8708e+04  48.708140   4.870814  1025.7870    25.7815    25.7814    30.0551    42.3245      1.271     -0.181     0.7893     1.7175     0.9281     0.9875     0.1648     0.1856     2.1905     1.0232 3.0393e+02     94.663   11.91769          0          0      -0.08  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1391    19.4278     0.1087      1.271 4.8708e+04  48.708140   4.870814  1025.7870    25.7815    25.7814    30.0551    42.3245      1.271     -0.181     0.8572     1.6949     0.8377     0.9917     0.1636     0.1844     2.1917     1.0733 2.6177e+02     94.768   11.91769          0          0 9.6725e-08  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1388    19.4282     0.1209      1.271 4.8708e+04  48.708140   4.870814  1025.7867    25.7811    25.7811    30.0548    42.3241      1.271     -0.160     1.0269     1.7400     0.7131     0.9958     0.1661     0.1844     2.1929     1.0855 2.5240e+02     94.932   11.91764          0          0       0.08  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1389    19.4282     0.1197      1.271 4.8708e+04  48.708140   4.870814  1025.7867    25.7812    25.7812    30.0549    42.3242      1.271     -0.118     1.0099     1.7400     0.7301     1.0000     0.1661     0.1844     2.1917     1.0965 2.4426e+02     94.912   11.91765          0          0       0.17  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1390    19.4280     0.1050      1.271 4.8708e+04  48.708140   4.870814  1025.7869    25.7814    25.7813    30.0550    42.3244      1.271     -0.090     0.8063     1.7400     0.9338     1.0042     0.1661     0.1941     2.1917     1.0464 2.8361e+02     94.966   11.91768          0          0       0.11  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1387    19.4278     0.1062      1.374 4.8708e+04  48.707697   4.870770  1025.7872    25.7812    25.7811    30.0548    42.3242      1.374     -0.021     0.8233     1.7175     0.8942     1.0083     0.1648     0.1941     2.1929     1.0696 2.6464e+02     95.000   11.91773          0          0       0.28  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1389    19.4280     0.1062      1.478 4.8708e+04  48.708141   4.870814  1025.7877    25.7813    25.7812    30.0549    42.3243      1.478      0.049     0.8233     1.7400     0.9168     1.0125     0.1661     0.1941     2.1929     1.1013 2.4073e+02     95.031   11.91768          0          0       0.28  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1398    19.4275     0.1038      1.478 4.8709e+04  48.708585   4.870859  1025.7885    25.7821    25.7820    30.0557    42.3251      1.478      0.111     0.7893     1.7400     0.9507     1.0167     0.1661     0.1941     2.1929     1.0757 2.5987e+02     95.025   11.91772          0          0       0.25  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1395    19.4269     0.1392      1.478 4.8708e+04  48.707697   4.870770  1025.7885    25.7821    25.7820    30.0557    42.3251      1.478      0.132     1.2815     1.7400     0.4585     1.0208     0.1661     0.1941     2.1966     1.0488 2.8155e+02     95.284   11.91786          0          0       0.08  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1388    19.4268     0.1160      1.478 4.8707e+04  48.706810   4.870681  1025.7880    25.7815    25.7815    30.0552    42.3246      1.478      0.139     0.9590     1.7400     0.7810     1.0250     0.1661     0.1941     2.1978     1.0708 2.6368e+02     95.400   11.91792          0          0       0.03  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1387    19.4274     0.1038      1.478 4.8707e+04  48.707254   4.870725  1025.7877    25.7813    25.7812    30.0549    42.3243      1.478      0.132     0.7893     1.7175     0.9281     1.0292     0.1648     0.1941     2.1990     1.1074 2.3638e+02     95.535   11.91781          0          0      -0.03  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1387    19.4275     0.1001      1.374 4.8707e+04  48.707253   4.870725  1025.7873    25.7813    25.7812    30.0549    42.3243      1.374      0.083     0.7384     1.7175     0.9791     1.0333     0.1648     0.1905     2.1978     1.1172 2.2960e+02     95.501   11.91781          0          0      -0.19  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1386    19.4280     0.1013      1.374 4.8708e+04  48.707697   4.870770  1025.7870    25.7810    25.7810    30.0547    42.3240      1.374      0.028     0.7554     1.7400     0.9847     1.0375     0.1661     0.1905     2.1966     1.1197 2.2793e+02     95.391   11.91770          0          0      -0.22  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1393    19.4280     0.1013      1.374 4.8709e+04  48.708585   4.870858  1025.7876    25.7816    25.7815    30.0552    42.3246      1.374     -0.035     0.7554     1.6723     0.9169     1.0417     0.1624     0.1917     2.1954     1.0672 2.6658e+02     95.232   11.91764          0          0      -0.25  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1389    19.4276     0.1087      1.374 4.8708e+04  48.707697   4.870770  1025.7874    25.7814    25.7813    30.0550    42.3244      1.374     -0.069     0.8572     1.7626     0.9054     1.0458     0.1673     0.1905     2.1941     1.0659 2.6755e+02     95.062   11.91775          0          0      -0.14  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1397    19.4267     0.1026      1.374 4.8708e+04  48.707697   4.870770  1025.7883    25.7823    25.7822    30.0559    42.3253      1.374     -0.069     0.7723     1.7175     0.9451     1.0500     0.1648     0.1844     2.1941     1.0672 2.6658e+02     94.954   11.91788          0          0 -1.078e-13  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1391    19.4270     0.1111      1.374 4.8707e+04  48.707253   4.870725  1025.7876    25.7817    25.7816    30.0553    42.3247      1.374     -0.063     0.8911     1.7175     0.8263     1.0542     0.1648     0.1844     2.1941     1.0842 2.5332e+02     94.839   11.91786          0          0       0.03  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1391    19.4275     0.1087      1.374 4.8708e+04  48.707697   4.870770  1025.7875    25.7816    25.7815    30.0552    42.3246      1.374     -0.049     0.8572     1.7175     0.8602     1.0583     0.1648     0.1844     2.1917     1.1209 2.2710e+02     94.624   11.91778          0          0       0.06  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1396    19.4276     0.1026      1.374 4.8709e+04  48.708585   4.870858  1025.7879    25.7819    25.7819    30.0556    42.3249      1.374     -0.028     0.7723     1.7175     0.9451     1.0625     0.1648     0.1844     2.1905     1.1136 2.3212e+02     94.508   11.91770          0          0       0.08  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1394    19.4271     0.1001      1.374 4.8708e+04  48.707697   4.870770  1025.7879    25.7819    25.7818    30.0556    42.3250      1.374 -2.695e-14     0.7384     1.7175     0.9791     1.0667     0.1648     0.1844     2.1905     1.0879 2.5057e+02     94.526   11.91783          0          0       0.11  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1390    19.4267     0.1013      1.374 4.8707e+04  48.706809   4.870681  1025.7877    25.7817    25.7816    30.0554    42.3248      1.374 -2.695e-14     0.7554     1.6949     0.9395     1.0708     0.1636     0.1844     2.1929     1.0757 2.5987e+02     94.741   11.91794          0          0       0.00  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1385    19.4269     0.1013      1.374 4.8706e+04  48.706365   4.870637  1025.7872    25.7812    25.7812    30.0549    42.3243      1.374 -2.695e-14     0.7554     1.7175     0.9621     1.0750     0.1648     0.1844     2.1929     1.0781 2.5798e+02     94.813   11.91794          0          0       0.00  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1394    19.4266     0.1001      1.271 4.8707e+04  48.707253   4.870725  1025.7876    25.7821    25.7820    30.0557    42.3251      1.271     -0.028     0.7384     1.7175     0.9791     1.0792     0.1648     0.1832     2.1941     1.0598 2.7247e+02     94.964   11.91791          0          0      -0.11  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1390    19.4267     0.1001      1.271 4.8707e+04  48.706809   4.870681  1025.7873    25.7817    25.7817    30.0554    42.3248      1.271     -0.049     0.7384     1.7400     1.0016     1.0833     0.1661     0.1832     2.1954     1.0806 2.5611e+02     95.117   11.91793          0          0      -0.08  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1392    19.4265     0.1001      1.271 4.8707e+04  48.706809   4.870681  1025.7874    25.7819    25.7819    30.0556    42.3250      1.271     -0.063     0.7384     1.7175     0.9791     1.0875     0.1648     0.1832     2.1966     1.0696 2.6464e+02     95.287   11.91796          0          0      -0.06  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1388    19.4261     0.1026      1.167 4.8706e+04  48.705921   4.870592  1025.7868    25.7817    25.7817    30.0554    42.3248      1.167     -0.097     0.7723     1.7400     0.9677     1.0917     0.1661     0.1832     2.1966     1.0696 2.6464e+02     95.377   11.91806          0          0      -0.14  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1390    19.4259     0.1013      1.167 4.8706e+04  48.705921   4.870592  1025.7870    25.7819    25.7819    30.0556    42.3250      1.167     -0.118     0.7554     1.7175     0.9621     1.0958     0.1648     0.1832     2.1966     1.0684 2.6561e+02     95.395   11.91809          0          0      -0.08  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1391    19.4263     0.1074      1.167 4.8706e+04  48.706364   4.870636  1025.7869    25.7819    25.7818    30.0555    42.3250      1.167     -0.125     0.8402     1.7400     0.8998     1.1000     0.1661     0.1832     2.1954     1.0830 2.5425e+02     95.266   11.91801          0          0      -0.03  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1385    19.4265     0.1294      1.167 4.8706e+04  48.705921   4.870592  1025.7864    25.7814    25.7813    30.0550    42.3245      1.167     -0.118     1.1457     1.7400     0.5943     1.1042     0.1661     0.1832     2.1954     1.0769 2.5892e+02     95.182   11.91801          0          0       0.03  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1389    19.4265     0.1245      1.167 4.8706e+04  48.706364   4.870636  1025.7867    25.7817    25.7816    30.0553    42.3247      1.167     -0.097     1.0778     1.7400     0.6622     1.1083     0.1661     0.1832     2.1954     1.0488 2.8155e+02     95.134   11.91798          0          0       0.08  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1396    19.4265     0.1355      1.271 4.8707e+04  48.707253   4.870725  1025.7877    25.7822    25.7821    30.0559    42.3253      1.271     -0.035     1.2306     1.7175     0.4869     1.1125     0.1648     0.1905     2.1941     1.1026 2.3985e+02     94.982   11.91793          0          0       0.25  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1391    19.4254     0.1319      1.271 4.8705e+04  48.705477   4.870548  1025.7876    25.7821    25.7820    30.0558    42.3253      1.271 5.3896e-14     1.1797     1.7400     0.5604     1.1167     0.1661     0.1905     2.1929     1.0904 2.4875e+02     94.830   11.91819          0          0       0.14  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1426    19.4217     0.1087      1.374 4.8706e+04  48.705922   4.870592  1025.7917    25.7857    25.7857    30.0594    42.3290      1.374      0.063     0.8572     1.7400     0.8828     1.1208     0.1661     0.1905     2.1941     1.0611 2.7148e+02     94.876   11.91865          0          0       0.25  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1380    19.4234     0.1197      1.478 4.8702e+04  48.702298   4.870230  1025.7882    25.7818    25.7817    30.0555    42.3251      1.478      0.146     1.0099     1.7175     0.7075     1.1250     0.1648     0.1905     2.1929     1.0623 2.7049e+02     94.796   11.91866          0          0       0.33  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1373    19.4273     0.1099      1.581 4.8705e+04  48.705479   4.870548  1025.7872    25.7803    25.7802    30.0539    42.3234      1.581      0.208     0.8742     1.7175     0.8433     1.1292     0.1648     0.1905     2.1929     1.0794 2.5704e+02     94.803   11.91795          0          0       0.25  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1384    19.4276     0.1026      1.581 4.8707e+04  48.707254   4.870725  1025.7879    25.7810    25.7810    30.0547    42.3241      1.581      0.243     0.7723     1.7400     0.9677     1.1333     0.1661     0.1905     2.1929     1.1245 2.2463e+02     94.828   11.91779          0          0       0.14  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1385    19.4280     0.1013      1.478 4.8708e+04  48.707697   4.870770  1025.7874    25.7810    25.7809    30.0546    42.3240      1.478      0.222     0.7554     1.7400     0.9847     1.1375     0.1661     0.1905     2.1941     1.1221 2.2627e+02     94.931   11.91770          0          0      -0.08  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1386    19.4274     0.1038      1.581 4.8707e+04  48.707254   4.870725  1025.7881    25.7813    25.7812    30.0549    42.3243      1.581      0.208     0.7893     1.7400     0.9507     1.1417     0.1661     0.1856     2.1941     1.0806 2.5611e+02     94.974   11.91782          0          0      -0.06  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1402    19.4265     0.1001      1.478 4.8708e+04  48.708141   4.870814  1025.7891    25.7827    25.7826    30.0564    42.3258      1.478      0.139     0.7384     1.7175     0.9791     1.1458     0.1648     0.1856     2.1941     1.0403 2.8882e+02     95.021   11.91788          0          0      -0.28  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1387    19.4261     0.1013      1.478 4.8706e+04  48.705922   4.870592  1025.7881    25.7817    25.7816    30.0553    42.3248      1.478      0.083     0.7554     1.7400     0.9847     1.1500     0.1661     0.1856     2.1941     1.0464 2.8361e+02     95.045   11.91807          0          0      -0.22  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1394    19.4257     0.1038      1.478 4.8706e+04  48.706366   4.870637  1025.7887    25.7823    25.7822    30.0559    42.3254      1.478      0.014     0.7893     1.7400     0.9507     1.1542     0.1661     0.1856     2.1929     1.0769 2.5892e+02     94.947   11.91809          0          0      -0.28  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1399    19.4248     0.1050      1.374 4.8706e+04  48.705922   4.870592  1025.7889    25.7829    25.7828    30.0566    42.3261      1.374     -0.063     0.8063     1.7175     0.9112     1.1583     0.1648     0.1795     2.1905     1.0879 2.5057e+02     94.761   11.91824          0          0      -0.31  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1410    19.4209     0.1013      1.374 4.8703e+04  48.703185   4.870319  1025.7907    25.7847    25.7846    30.0584    42.3281      1.374     -0.104     0.7554     1.7175     0.9621     1.1625     0.1648     0.1795     2.1893     1.1099 2.3467e+02     94.609   11.91892          0          0      -0.17  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1399    19.4192     0.1013      1.271 4.8700e+04  48.700078   4.870008  1025.7898    25.7843    25.7843    30.0581    42.3278      1.271     -0.132     0.7554     1.7626     1.0073     1.1667     0.1673     0.1795     2.1893     1.1294 2.2138e+02     94.541   11.91935          0          0      -0.11  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1381    19.4200     0.0989      1.271 4.8699e+04  48.698672   4.869867  1025.7883    25.7827    25.7827    30.0565    42.3262      1.271     -0.139     0.7214     1.6949     0.9734     1.1708     0.1636     0.1819     2.1880     1.0085 3.1751e+02     94.401   11.91934          0          0      -0.03  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1392    19.4209     0.1001      1.167 4.8701e+04  48.700965   4.870096  1025.7884    25.7833    25.7833    30.0571    42.3267      1.167     -0.188     0.7384     1.7400     1.0016     1.1750     0.1661     0.1819     2.1880     1.0110 3.1521e+02     94.382   11.91906          0          0      -0.19  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1387    19.4215     0.1074      1.167 4.8701e+04  48.700965   4.870096  1025.7879    25.7828    25.7827    30.0565    42.3262      1.167     -0.181     0.8402     1.7175     0.8772     1.1792     0.1648     0.1819     2.1880     1.1074 2.3638e+02     94.394   11.91898          0          0       0.03  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1385    19.4217     0.1062      1.271 4.8701e+04  48.700965   4.870097  1025.7881    25.7826    25.7825    30.0563    42.3260      1.271     -0.153     0.8233     1.7400     0.9168     1.1833     0.1661     0.1819     2.1893     1.1526 2.0658e+02     94.529   11.91896          0          0       0.11  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1381    19.4234     0.1026      1.271 4.8702e+04  48.702297   4.870230  1025.7874    25.7819    25.7818    30.0556    42.3252      1.271     -0.111     0.7723     1.7175     0.9451     1.1875     0.1648     0.1978     2.1893     1.0220 3.0504e+02     94.620   11.91865          0          0       0.17  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1376    19.4244     0.1062      1.374 4.8703e+04  48.702741   4.870274  1025.7872    25.7812    25.7812    30.0549    42.3245      1.374     -0.028     0.8233     1.7400     0.9168     1.1917     0.1661     0.1978     2.1905     1.0171 3.0952e+02     94.797   11.91850          0          0       0.33  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1381    19.4256     0.1026      1.374 4.8705e+04  48.704590   4.870459  1025.7873    25.7813    25.7813    30.0550    42.3245      1.374      0.028     0.7723     1.7400     0.9677     1.1958     0.1661     0.1978     2.1917     1.0476 2.8258e+02     94.950   11.91823          0          0       0.22  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1387    19.4252     0.1050      1.478 4.8705e+04  48.704961   4.870496  1025.7883    25.7819    25.7818    30.0556    42.3251      1.478      0.111     0.8063     1.6949     0.8886     1.2000     0.1636     0.1978     2.1917     1.1111 2.3382e+02     94.999   11.91826          0          0       0.33  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   31.37364  -80.32286    36.1378    19.4263     0.1038      1.478 4.8705e+04  48.704960   4.870496  1025.7873    25.7809    25.7808    30.0545    42.3240      1.478      0.153     0.7893     1.7400     0.9507     1.2042     0.1661     0.1832     2.1917     1.1490 2.0885e+02     95.035   11.91811          0          0       0.17  0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
