Sea-Bird SBE 9 Data File:,,,,,,,,,,,,,,,,,,,,,,,,,,
FileName = C:\Users\CTD\ctddata\SAV-17-06\0,01.hdr,,,,,,,,,,,,,,,,,,,,,,,,,
Software Version Seasave V 7.26.1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
Temperature SN = 6060,,,,,,,,,,,,,,,,,,,,,,,,,,
Conductivity SN = 1909,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Bytes Per Scan = 30,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Voltage Words = 4,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Scans Averaged by the Deck Unit =,1,,,,,,,,,,,,,,,,,,,,,,,,,
System UpLoad Time = Apr 20 2017 16:48:06,,,,,,,,,,,,,,,,,,,,,,,,,,
SBE 11plus V 5.2,,,,,,,,,,,,,,,,,,,,,,,,,,
"Salinity, Practical [PSU]"," Temperature [ITS-90, deg C]", Voltage 0," Depth [salt water, m], lat0", Conductivity [S/m], Conductivity [mS/cm], Conductivity [uS/cm]," Density [density, kg/m^3]"," Density [sigma-theta,kg/m^3]"," Density [sigma-t, kg/m^3 ]"," Density [sigma-1, kg/m^3 ]"," Density [sigma-2, kg/m^3 ]", Descent Rate [m/s]," Fluorescence, WET LabsCDOM [mg/m^3]"," Fluorescence, WET LabsWETstar [mg/m^3]"," Time, Elapsed [minutes]", Voltage 1, Voltage 2, Voltage 3, Voltage 4," PAR/Irradiance, Biospherical/Licor"," Oxygen, SBE 43 [% saturation]", Nitrogen Saturation [mg/l], Bottles Fired, Bottle Position in Carousel, Acceleration [m/s^2],flag
15.0813,21.5878,0,1.975,2.314135,23.141351,2.31E+04,1009.2646,9.2558,9.2558,13.6278,17.9025,0.118,2.0669,1.0207,0.0722,0,0.116,0.1209,2.4359,6.64E+03,83.144,13.14372,0,0,0.23,0.00E+00
15.1565,21.5943,0,1.986,2.325003,23.250034,2.33E+04,1009.3198,9.311,9.3109,13.6823,17.9565,0.127,2.0669,1.0382,0.0729,0,0.116,0.1221,2.431,6.64E+03,83.016,13.13602,0,0,0.23,0.00E+00
15.2147,21.6029,0,2.004,2.333591,23.335906,2.33E+04,1009.3617,9.3528,9.3527,13.7236,17.9973,0.136,2.1334,1.0207,0.0736,0,0.1172,0.1209,2.4274,6.64E+03,82.951,13.12927,0,0,0.23,0.00E+00
15.2291,21.6158,0,2.007,2.336252,23.362523,2.34E+04,1009.3694,9.3605,9.3604,13.731,18.0044,0.145,2.0669,1.0382,0.0743,0,0.116,0.1221,2.4225,6.64E+03,82.826,13.12518,0,0,0.2,0.00E+00
15.2267,21.6312,0,2.038,2.336674,23.366739,2.34E+04,1009.3639,9.3548,9.3548,13.7251,17.9983,0.154,2.0669,1.0031,0.075,0,0.116,0.1197,2.4188,6.64E+03,82.756,13.12195,0,0,0.23,0.00E+00
15.3908,21.6465,0,2.038,2.360446,23.604455,2.36E+04,1009.4839,9.4748,9.4747,13.8438,18.1157,0.163,2.0669,1.0207,0.0757,0,0.116,0.1209,2.4151,6.64E+03,82.684,13.10493,0,0,0.22,0.00E+00
15.5725,21.6609,0,2.059,2.386617,23.86617,2.39E+04,1009.6174,9.6083,9.6082,13.9759,18.2464,0.172,2.0005,1.0207,0.0764,0,0.1148,0.1209,2.4103,6.64E+03,82.55,13.08671,0,0,0.2,0.00E+00
15.8352,21.6753,0,2.075,2.424111,24.241115,2.42E+04,1009.812,9.8028,9.8027,14.1685,18.4372,0.181,2.0005,1.0031,0.0771,0,0.1148,0.1197,2.4066,6.64E+03,82.467,13.06178,0,0,0.22,0.00E+00
16.3477,21.6901,0,2.089,2.496436,24.964361,2.50E+04,1010.1949,10.1857,10.1856,14.5478,18.8132,0.19,2.0005,1.0207,0.0778,0,0.1148,0.1209,2.4017,6.64E+03,82.318,13.01627,0,0,0.21,0.00E+00
9.8135,21.7031,0,2.11,1.563364,15.633641,1.56E+04,1005.2654,5.256,5.2559,9.6599,13.9654,0.199,2.0669,1.0031,0.0785,0,0.116,0.1197,2.398,6.64E+03,82.224,13.56225,0,0,0.22,0.00E+00
10.7832,21.7095,0,2.12,1.705372,17.053724,1.71E+04,1005.9949,5.9854,5.9854,10.383,14.6824,0.207,2.0669,1.0031,0.0792,0,0.116,0.1197,2.3932,6.64E+03,82.06,13.47786,0,0,0.2,0.00E+00
18.676,21.7008,0,2.13,2.819215,28.192151,2.82E+04,1011.9492,11.9398,11.9397,16.287,20.5379,0.215,2.1334,0.9855,0.0799,0,0.1172,0.1184,2.3895,6.64E+03,81.946,12.82376,0,0,0.2,0.00E+00
19.9072,21.6947,0,2.162,2.987347,29.873472,2.99E+04,1012.8803,12.8708,12.8707,17.2103,21.4538,0.224,2.0669,1.0207,0.0806,0,0.116,0.1209,2.3846,6.64E+03,81.769,12.72563,0,0,0.22,0.00E+00
16.5151,21.6936,0,2.169,2.519954,25.199537,2.52E+04,1010.3207,10.3111,10.311,14.6722,18.9364,0.233,2.0669,1.0207,0.0813,0,0.116,0.1209,2.381,6.64E+03,81.644,13.00173,0,0,0.2,0.00E+00
13.5084,21.6657,0,2.182,2.095578,20.955785,2.10E+04,1008.0603,8.0505,8.0504,12.4312,16.7145,0.24,2.0669,1.0382,0.0819,0,0.116,0.1221,2.3761,6.64E+03,81.446,13.25755,0,0,0.19,0.00E+00
11.8099,21.6339,0,2.203,1.851193,18.511935,1.85E+04,1006.7875,6.7777,6.7776,11.1699,15.4641,0.248,2.1334,1.0382,0.0826,0,0.1172,0.1221,2.3724,6.64E+03,81.296,13.40802,0,0,0.18,0.00E+00
5.0336,21.6139,0,2.212,0.840462,8.404619,8.40E+03,1001.6815,1.6715,1.6714,6.108,10.4449,0.255,2.1334,1.0207,0.0833,0,0.1172,0.1209,2.3675,6.64E+03,81.088,14.00007,0,0,0.18,0.00E+00
0,21.5963,0,2.233,-0.201198,-2.01198,1 -2.012e+03,997.8729,-2.1373,-2.1374,2.3323,6.7012,0.263,2.1334,1.0031,0.084,0,0.1172,0.1197,2.363,9 6.6422e+03,80.935,14.45753,0,0,0.19,0.00E+00
9.1008,21.5813,0,2.245,1.454576,14.545761,1.45E+04,1004.7578,4.7477,4.7476,9.1583,13.4703,0.27,2.0669,1.0031,0.0847,0,0.116,0.1197,2.359,6.64E+03,80.716,13.65213,0,0,0.17,0.00E+00
17.5828,21.577,0,2.261,2.661619,26.616187,2.66E+04,1011.156,11.146,11.1459,15.5021,19.7616,0.277,2.0669,1.0031,0.0854,0,0.116,0.1197,2.3553,6.64E+03,80.553,12.93969,0,0,0.17,0.00E+00
18.274,21.5635,0,2.285,2.755988,27.559885,2.76E+04,1011.6811,11.671,11.6709,16.023,20.2785,0.284,2.0669,1.0031,0.0861,0,0.116,0.1197,2.3504,6.64E+03,80.325,12.88615,0,0,0.17,0.00E+00
14.3575,21.5473,0,2.285,2.210416,22.10416,2.21E+04,1008.7301,8.7199,8.7198,13.0971,17.377,0.291,2.0669,1.0207,0.0868,0,0.116,0.1209,2.3468,6.64E+03,80.153,13.21317,0,0,0.16,0.00E+00
8.1412,21.5373,0,2.306,1.311061,13.110613,1.31E+04,1004.0448,4.0345,4.0344,8.452,12.7707,0.297,2.0669,1.0031,0.0875,0,0.116,0.1197,2.3419,6.64E+03,79.916,13.74574,0,0,0.14,0.00E+00
4.6112,21.5415,0,2.316,0.773344,7.733436,7.73E+03,1001.3797,1.3692,1.3691,5.8097,10.1505,0.302,2.0669,1.0382,0.0882,0,0.116,0.1221,2.3382,6.64E+03,79.744,14.05529,0,0,0.13,0.00E+00
3.1586,21.5485,0,2.327,0.542981,5.429807,5.43E+03,1000.2802,0.2697,0.2696,4.7196,9.0694,0.307,2.0005,1.0207,0.0889,0,0.1148,0.1209,2.3346,6.64E+03,79.571,14.18337,0,0,0.12,0.00E+00
2.0147,21.5523,0,2.345,0.355755,3.557545,3.56E+03,999.4136,-0.597,-0.5971,3.8602,8.2172,0.312,2.0005,1.0031,0.0896,0,0.1148,0.1197,2.3309,6.64E+03,79.395,14.28546,0,0,0.12,0.00E+00
0,21.5514,0,2.348,-0.351083,-3.51082,7 -3.511e+03,997.8834,-2.1273,-2.1274,2.3431,6.7128,0.316,2.0669,1.0207,0.0903,0,0.116,0.1209,2.327,2 6.6422e+03,79.217,14.469,0,0,0.11,0.00E+00
1999,21.5479,0,2.358,99,990,0 9.9000e+05,4073.9217,3073.9189,3073.9144,3074.8951,3075.5643,0.32,2.0005,1.0207,0.091,0,0.1148,0.1209,2.323,6 6.6422e+03,79.037,0.00005,0,0,0.08,0.00E+00
1999,21.5408,0,2.368,99,990,0 9.9000e+05,4073.9283,3073.9255,3073.9209,3074.9031,3075.5734,0.322,2.0005,1.0207,0.0917,0,0.1148,0.1209,2.319,9 6.6422e+03,78.857,0.00005,0,0,0.06,0.00E+00
0,21.5314,0,2.379,-0.306372,-3.06371,7 -3.064e+03,997.888,-2.1228,-2.1229,2.348,6.718,0.325,2.0669,1.0382,0.0924,0,0.116,0.1221,2.317,5 6.6422e+03,78.741,14.47414,0,0,0.06,0.00E+00
2.1454,21.5214,0,2.389,0.377233,3.772331,3.77E+03,999.5198,-0.491,-0.4911,3.9659,8.3226,0.327,2.0005,1.0207,0.0931,0,0.1148,0.1209,2.3138,6.64E+03,78.57,14.28141,0,0,0.05,0.00E+00
0,21.5128,0,2.389,-0.171464,-1.71463,6 -1.715e+03,997.8922,-2.1187,-2.1188,2.3524,6.7227,0.328,2.0005,1.0031,0.0938,0,0.1148,0.1197,2.311,4 6.6422e+03,78.457,14.47888,0,0,0.03,0.00E+00
0,21.5062,0,2.386,-0.276454,-2.76453,9 -2.765e+03,997.8936,-2.1172,-2.1173,2.354,6.7244,0.328,2.0005,1.0031,0.0944,0,0.1148,0.1197,2.308,9 6.6422e+03,78.352,14.48059,0,0,-0.01,0.00E+00
0,21.502,0,2.41,-0.215233,-2.15233,1 -2.152e+03,997.8947,-2.1163,-2.1164,2.355,6.7255,0.328,2.0005,1.0031,0.0951,0,0.1148,0.1197,2.306,5 6.6422e+03,78.249,14.48165,0,0,0,0.00E+00
10.8467,21.4994,0,2.389,1.707028,17.070275,1.71E+04,1006.0946,6.0839,6.0838,10.4845,14.787,0.327,2.0005,1.0207,0.0958,0,0.1148,0.1209,2.3053,6.64E+03,78.216,13.52118,0,0,-0.03,0.00E+00
19.2351,21.4978,0,2.398,2.88362,28.836201,2.88E+04,1012.4239,12.4133,12.4132,16.7602,21.0109,0.324,2.0005,1.0207,0.0965,0,0.1148,0.1209,2.304,6.64E+03,78.194,12.82218,0,0,-0.07,0.00E+00
19.5113,21.4974,0,2.398,2.921219,29.212188,2.92E+04,1012.6326,12.622,12.6219,16.9672,21.2161,0.32,2.0669,1.0207,0.0972,0,0.116,0.1209,2.3028,6.64E+03,78.176,12.79986,0,0,-0.08,0.00E+00
19.299,21.4985,0,2.398,2.892368,28.923683,2.89E+04,1012.4719,12.4613,12.4612,16.8079,21.0581,0.316,2.0669,1.0558,0.0979,0,0.116,0.1233,2.3016,6.64E+03,78.167,12.81684,0,0,-0.11,0.00E+00
20.2324,21.5009,0,2.407,3.019387,30.193874,3.02E+04,1013.1764,13.1658,13.1657,17.5064,21.7509,0.312,2.1334,1.091,0.0986,0,0.1172,0.1258,2.3016,6.64E+03,78.228,12.7408,0,0,-0.09,0.00E+00
21.4359,21.5048,0,2.389,3.182196,31.821962,3.18E+04,1014.0847,14.0742,14.074,18.4071,22.6442,0.305,2.1998,1.0558,0.0993,0,0.1184,0.1233,2.3016,6.64E+03,78.3,12.64328,0,0,-0.15,0.00E+00
21.685,21.5088,0,2.398,3.215977,32.159766,3.22E+04,1014.272,14.2614,14.2613,18.5927,22.8282,0.299,2.1998,1.0382,0.1,0,0.1184,0.1221,2.3028,6.64E+03,78.445,12.62251,0,0,-0.16,0.00E+00
14.7784,21.5125,0,2.389,2.267998,22.679978,2.27E+04,1009.0566,9.046,9.0459,13.4211,17.6989,0.292,2.1998,1.0382,0.1007,0,0.1184,0.1221,2.3028,6.64E+03,78.544,13.18582,0,0,-0.18,0.00E+00
21.9764,21.5161,0,2.379,3.255619,32.556193,3.26E+04,1014.4902,14.4798,14.4797,18.8091,23.0427,0.283,2.2662,1.0207,0.1014,0,0.1197,0.1209,2.304,6.64E+03,78.713,12.5977,0,0,-0.22,0.00E+00
25.8257,21.5196,0,2.379,3.767237,37.672375,3.77E+04,1017.4011,17.3906,17.3905,21.6958,25.9061,0.274,2.2662,1.0382,0.1021,0,0.1197,0.1221,2.304,6.64E+03,78.83,12.29373,0,0,-0.21,0.00E+00
14.3476,21.5228,0,2.368,2.207884,22.078844,2.21E+04,1008.729,8.7184,8.7183,13.0961,17.3765,0.263,2.2662,1.0207,0.1028,0,0.1197,0.1209,2.3053,6.64E+03,79.016,13.21951,0,0,-0.26,0.00E+00
23.7094,21.5254,0,2.365,3.487821,34.878209,3.49E+04,1015.7982,15.7878,15.7877,20.1061,24.3291,0.252,2.3326,1.0207,0.1035,0,0.1209,0.1209,2.3065,6.64E+03,79.215,12.45833,0,0,-0.26,0.00E+00
29.1173,21.5277,0,2.358,4.197226,41.972257,4.20E+04,1019.8926,19.8823,19.8822,24.167,28.3574,0.24,2.3326,1.0558,0.1042,0,0.1209,0.1233,2.3077,6.64E+03,79.424,12.03864,0,0,-0.28,0.00E+00
28.9613,21.5291,0,2.348,4.177158,41.771583,4.18E+04,1019.7739,19.7637,19.7635,24.0493,28.2406,0.228,2.3326,1.0558,0.1049,0,0.1209,0.1233,2.3089,6.64E+03,79.644,12.05025,0,0,-0.3,0.00E+00
27.6155,21.5277,0,2.337,4.002209,40.022091,4.00E+04,1018.7543,18.7441,18.744,23.038,27.2375,0.214,2.3326,1.0558,0.1056,0,0.1209,0.1233,2.3101,6.64E+03,79.873,12.15362,0,0,-0.33,0.00E+00
25.0849,21.5224,0,2.337,3.669843,36.698432,3.67E+04,1016.8394,16.8292,16.8291,21.139,25.3537,0.201,2.3326,1.0382,0.1063,0,0.1209,0.1221,2.3114,6.64E+03,80.111,12.35094,0,0,-0.32,0.00E+00
23.1396,21.5139,0,2.316,3.411088,34.110884,3.41E+04,1015.3699,15.3598,15.3596,19.6818,23.9084,0.186,2.3326,1.0382,0.1069,0,0.1209,0.1221,2.3126,6.64E+03,80.352,12.50576,0,0,-0.36,0.00E+00
21.7976,21.5051,0,2.313,3.230855,32.308553,3.23E+04,1014.3576,14.3474,14.3473,18.6781,22.913,0.171,2.2662,1.0382,0.1076,0,0.1197,0.1221,2.3138,6.64E+03,80.601,12.61429,0,0,-0.35,0.00E+00
21.3366,21.4983,0,2.296,3.168398,31.683976,3.17E+04,1014.0109,14.0008,14.0007,18.3344,22.5722,0.155,2.2662,1.0031,0.1083,0,0.1197,0.1197,2.315,6.64E+03,80.853,12.6526,0,0,-0.39,0.00E+00
22.296,21.4927,0,2.296,3.29687,32.968695,3.30E+04,1014.7375,14.7274,14.7273,19.0551,23.2872,0.14,2.1998,1.0031,0.109,0,0.1184,0.1197,2.3162,6.64E+03,81.113,12.57715,0,0,-0.36,0.00E+00
23.0649,21.4859,0,2.275,3.399145,33.991451,3.40E+04,1015.3205,15.3105,15.3104,19.6335,23.861,0.123,2.1998,1.0207,0.1097,0,0.1184,0.1209,2.3175,6.64E+03,81.377,12.51749,0,0,-0.41,0.00E+00
21.1107,21.4831,0,2.254,3.136952,31.369525,3.14E+04,1013.8439,13.8339,13.8338,18.1692,22.4087,0.105,2.1998,1.0031,0.1104,0,0.1184,0.1197,2.3187,6.64E+03,81.643,12.67393,0,0,-0.42,0.00E+00
19.794,21.4849,0,2.254,2.958882,29.588824,2.96E+04,1012.8486,12.8387,12.8386,17.1823,21.4297,0.089,2.1334,1.0207,0.1111,0,0.1172,0.1209,2.3187,6.64E+03,81.853,12.77966,0,0,-0.41,0.00E+00
19.8621,21.4866,0,2.242,2.968245,29.682451,2.97E+04,1012.8996,12.8897,12.8896,17.2328,21.4798,0.071,2.1334,1.0031,0.1118,0,0.1172,0.1197,2.3199,6.64E+03,82.119,12.77378,0,0,-0.41,0.00E+00
19.7063,21.4879,0,2.212,2.947159,29.471587,2.95E+04,1012.7815,12.7717,12.7716,17.1158,21.3637,0.053,2.1334,1.0031,0.1125,0,0.1172,0.1197,2.3199,6.64E+03,82.326,12.78611,0,0,-0.43,0.00E+00
19.5043,21.4893,0,2.212,2.919757,29.197567,2.92E+04,1012.6285,12.6187,12.6186,16.9641,21.2132,0.035,2.1334,1.0031,0.1132,0,0.1172,0.1197,2.3211,6.64E+03,82.589,12.80219,0,0,-0.43,0.00E+00
20.7224,21.4908,0,2.193,3.085046,30.850464,3.09E+04,1013.5482,13.5386,13.5385,17.8762,22.1179,0.017,2.0669,1.0031,0.1139,0,0.116,0.1197,2.3211,6.64E+03,82.791,12.70349,0,0,-0.44,0.00E+00
21.7776,21.4933,0,2.172,3.227359,32.273588,3.23E+04,1014.3449,14.3353,14.3352,18.6663,22.9015,-0.001,2.0005,1.0031,0.1146,0,0.1148,0.1197,2.3211,6.64E+03,82.986,12.61839,0,0,-0.43,0.00E+00
23.0979,21.4964,0,2.172,3.404285,34.04285,3.40E+04,1015.3423,15.3328,15.3327,19.6554,23.8825,-0.018,2.0005,1.0031,0.1153,0,0.1148,0.1197,2.3211,6.64E+03,83.178,12.51269,0,0,-0.42,0.00E+00
24.6768,21.4994,0,2.148,3.614173,36.141727,3.61E+04,1016.5358,16.5264,16.5263,20.8391,25.0566,-0.037,2.0669,1.0031,0.116,0,0.116,0.1197,2.3211,6.64E+03,83.361,12.38762,0,0,-0.44,0.00E+00
26.0103,21.5025,0,2.141,3.790142,37.901415,3.79E+04,1017.5443,17.5349,17.5348,21.8393,26.0487,-0.054,2.0005,1.0031,0.1167,0,0.1148,0.1197,2.3211,6.64E+03,83.539,12.28285,0,0,-0.41,0.00E+00
27.0515,21.5057,0,2.11,3.926783,39.267828,3.93E+04,1018.3318,18.3226,18.3225,22.6204,26.8235,-0.072,2.0005,1.0207,0.1174,0,0.1148,0.1209,2.3211,6.64E+03,83.706,12.20151,0,0,-0.44,0.00E+00
27.5934,21.5111,0,2.099,3.997935,39.979348,4.00E+04,1018.7409,18.7317,18.7316,23.0261,27.2259,-0.089,2.0669,1.0207,0.1181,0,0.116,0.1209,2.3199,6.64E+03,83.807,12.15864,0,0,-0.42,0.00E+00
28.8286,21.5161,0,2.078,4.158843,41.588433,4.16E+04,1019.6756,19.6665,19.6664,23.9532,28.1455,-0.107,2.0669,1.0207,0.1187,0,0.116,0.1209,2.3199,6.64E+03,83.954,12.06293,0,0,-0.42,0.00E+00
29.7356,21.5243,0,2.068,4.276799,42.767994,4.28E+04,1020.3611,20.3521,20.352,24.633,28.8198,-0.124,2.0669,1.0207,0.1194,0,0.116,0.1209,2.3199,6.64E+03,84.094,11.99227,0,0,-0.4,0.00E+00
29.9577,21.5331,0,2.056,4.306221,43.062206,4.31E+04,1020.5272,20.5182,20.5181,24.7976,28.983,-0.139,2.0669,1.0207,0.1201,0,0.116,0.1209,2.3199,6.64E+03,84.222,11.9737,0,0,-0.37,0.00E+00
29.974,21.5417,0,2.038,4.309091,43.09091,4.31E+04,1020.5371,20.5283,20.5282,24.8075,28.9926,-0.155,2.0669,1.0031,0.1208,0,0.116,0.1197,2.3199,6.64E+03,84.341,11.97078,0,0,-0.39,0.00E+00
29.9685,21.5441,0,2.027,4.308595,43.085954,4.31E+04,1020.5322,20.5234,20.5233,24.8026,28.9878,-0.17,2.0669,1.0207,0.1215,0,0.116,0.1209,2.3187,6.64E+03,84.386,11.97073,0,0,-0.36,0.00E+00
29.9591,21.5452,0,2.007,4.307472,43.074721,4.31E+04,1020.5247,20.516,20.5159,24.7952,28.9804,-0.185,2.0669,1.0031,0.1222,0,0.116,0.1197,2.3187,6.64E+03,84.478,11.97124,0,0,-0.35,0.00E+00
29.9485,21.5469,0,1.996,4.306262,43.062619,4.31E+04,1020.5162,20.5075,20.5074,24.7868,28.972,-0.199,2.0005,1.0207,0.1229,0,0.1148,0.1209,2.3175,6.64E+03,84.499,11.9717,0,0,-0.33,0.00E+00
29.9394,21.5495,0,1.972,4.305324,43.053241,4.31E+04,1020.5085,20.4999,20.4998,24.7792,28.9644,-0.212,2.0005,1.0031,0.1236,0,0.1148,0.1197,2.3175,6.64E+03,84.568,11.97188,0,0,-0.32,0.00E+00
29.9314,21.5513,0,1.975,4.304451,43.044507,4.30E+04,1020.502,20.4934,20.4933,24.7727,28.9579,-0.224,2.0669,1.0382,0.1243,0,0.116,0.1221,2.3162,6.64E+03,84.564,11.97214,0,0,-0.29,0.00E+00
29.9243,21.5523,0,1.955,4.303627,43.036266,4.30E+04,1020.4962,20.4877,20.4876,24.767,28.9523,-0.236,2.0005,1.0031,0.125,0,0.1148,0.1197,2.315,6.64E+03,84.545,11.97247,0,0,-0.28,0.00E+00
29.9202,21.5523,0,1.934,4.303097,43.030973,4.30E+04,1020.493,20.4846,20.4845,24.764,28.9493,-0.247,2.0005,1.0031,0.1257,0,0.1148,0.1197,2.3138,6.64E+03,84.511,11.97278,0,0,-0.27,0.00E+00
29.9185,21.5523,0,1.934,4.302874,43.028743,4.30E+04,1020.4917,20.4833,20.4832,24.7627,28.948,-0.257,2.0005,1.0031,0.1264,0,0.1148,0.1197,2.3126,6.64E+03,84.465,11.97292,0,0,-0.23,0.00E+00
29.918,21.5527,0,1.92,4.302852,43.028516,4.30E+04,1020.4912,20.4828,20.4827,24.7622,28.9475,-0.266,2.0669,1.0031,0.1271,0,0.116,0.1197,2.3114,6.64E+03,84.404,11.97288,0,0,-0.21,0.00E+00
29.9186,21.5532,0,1.913,4.302969,43.029688,4.30E+04,1020.4915,20.4831,20.483,24.7625,28.9478,-0.274,2.0669,1.0207,0.1278,0,0.116,0.1209,2.3101,6.64E+03,84.33,11.97274,0,0,-0.19,0.00E+00
29.9187,21.5544,0,1.903,4.303086,43.030859,4.30E+04,1020.4911,20.4828,20.4827,24.7622,28.9475,-0.281,2.0005,1.0031,0.1285,0,0.1148,0.1197,2.3089,6.64E+03,84.244,11.97249,0,0,-0.18,0.00E+00
29.9183,21.5555,0,1.892,4.303128,43.031275,4.30E+04,1020.4905,20.4823,20.4822,24.7616,28.9469,-0.287,2.0005,1.0031,0.1292,0,0.1148,0.1197,2.3065,6.64E+03,84.084,11.97231,0,0,-0.13,0.00E+00
29.9154,21.5567,0,1.892,4.302874,43.028742,4.30E+04,1020.488,20.4798,20.4797,24.7591,28.9444,-0.293,2.0005,1.0031,0.1299,0,0.1148,0.1197,2.3053,6.64E+03,83.974,11.97228,0,0,-0.13,0.00E+00
29.9107,21.5577,0,1.88,4.302356,43.023563,4.30E+04,1020.4841,20.4759,20.4758,24.7553,28.9405,-0.297,2.0005,0.9855,0.1306,0,0.1148,0.1184,2.3028,6.64E+03,83.794,11.97244,0,0,-0.11,0.00E+00
29.9065,21.5587,0,1.883,4.301907,43.019065,4.30E+04,1020.4807,20.4725,20.4724,24.7518,28.9371,-0.3,2.0005,1.0207,0.1313,0,0.1148,0.1209,2.3004,6.64E+03,83.602,11.97256,0,0,-0.07,0.00E+00
29.9036,21.5592,0,1.873,4.30157,43.015702,4.30E+04,1020.4783,20.4702,20.4701,24.7495,28.9348,-0.303,2.0005,1.0031,0.1319,0,0.1148,0.1197,2.2991,6.64E+03,83.459,11.9727,0,0,-0.06,0.00E+00
29.9016,21.5595,0,1.862,4.301336,43.013358,4.30E+04,1020.4766,20.4685,20.4684,24.7479,28.9332,-0.304,2.0005,1.0207,0.1326,0,0.1148,0.1209,2.2967,6.64E+03,83.251,11.97279,0,0,-0.03,0.00E+00
29.9014,21.5598,0,1.869,4.30134,43.013396,4.30E+04,1020.4764,20.4683,20.4682,24.7477,28.933,-0.304,2.0005,1.0207,0.1333,0,0.1148,0.1209,2.2955,6.64E+03,83.097,11.97274,0,0,-0.01,0.00E+00
29.9063,21.5595,0,1.862,4.301941,43.019405,4.30E+04,1020.4802,20.4721,20.472,24.7514,28.9367,-0.304,2.0005,1.0031,0.134,0,0.1148,0.1197,2.2918,6.64E+03,82.822,11.97243,0,0,0.02,0.00E+00
29.9128,21.5595,0,1.862,4.302787,43.027872,4.30E+04,1020.4852,20.4771,20.477,24.7564,28.9416,-0.302,2.0005,1.0031,0.1347,0,0.1148,0.1197,2.2906,6.64E+03,82.659,11.97194,0,0,0.04,0.00E+00
29.9204,21.5597,0,1.862,4.303778,43.037776,4.30E+04,1020.4909,20.4828,20.4827,24.762,28.9472,-0.3,2.0005,1.0031,0.1354,0,0.1148,0.1197,2.2894,6.64E+03,82.497,11.97133,0,0,0.05,0.00E+00
29.9302,21.5587,0,1.862,4.304965,43.049648,4.31E+04,1020.4986,20.4905,20.4904,24.7697,28.9548,-0.296,2.0005,1.0031,0.1361,0,0.1148,0.1197,2.2869,6.64E+03,82.272,11.97076,0,0,0.08,0.00E+00
29.9418,21.5579,0,1.859,4.306383,43.063827,4.31E+04,1020.5076,20.4995,20.4994,24.7786,28.9637,-0.292,2.0669,1.0207,0.1368,0,0.116,0.1209,2.2833,6.64E+03,81.985,11.97005,0,0,0.1,0.00E+00
29.9536,21.5569,0,1.862,4.307812,43.078123,4.31E+04,1020.5168,20.5087,20.5086,24.7878,28.9728,-0.287,2.0005,1.0031,0.1375,0,0.1148,0.1197,2.2821,6.64E+03,81.815,11.96936,0,0,0.12,0.00E+00
29.9622,21.5567,0,1.852,4.308902,43.089016,4.31E+04,1020.5233,20.5152,20.5151,24.7943,28.9793,-0.282,2.0005,1.0207,0.1382,0,0.1148,0.1209,2.2796,6.64E+03,81.587,11.96874,0,0,0.13,0.00E+00
29.966,21.5558,0,1.862,4.309318,43.093177,4.31E+04,1020.5265,20.5184,20.5183,24.7974,28.9824,-0.275,2.0005,0.9855,0.1389,0,0.1148,0.1184,2.2772,6.64E+03,81.36,11.96862,0,0,0.16,0.00E+00
29.9694,21.5539,0,1.862,4.309575,43.095749,4.31E+04,1020.5295,20.5214,20.5214,24.8005,28.9855,-0.268,2.0669,1.0031,0.1396,0,0.116,0.1197,2.2759,6.64E+03,81.194,11.96875,0,0,0.17,0.00E+00
29.974,21.5523,0,1.859,4.310033,43.100327,4.31E+04,1020.5335,20.5254,20.5253,24.8044,28.9894,-0.26,2.0005,1.0031,0.1403,0,0.1148,0.1197,2.2735,6.64E+03,80.971,11.96871,0,0,0.2,0.00E+00
29.9723,21.5516,0,1.852,4.309745,43.097452,4.31E+04,1020.5323,20.5242,20.5241,24.8033,28.9883,-0.252,2.0005,1.0031,0.141,0,0.1148,0.1197,2.2723,6.64E+03,80.811,11.96897,0,0,0.18,0.00E+00
29.9509,21.5514,0,1.862,4.306969,43.06969,4.31E+04,1020.5162,20.5081,20.508,24.7873,28.9724,-0.243,2.0669,0.9855,0.1417,0,0.116,0.1184,2.2698,6.64E+03,80.596,11.97063,0,0,0.22,0.00E+00
29.9226,21.5514,0,1.862,4.303324,43.033241,4.30E+04,1020.4947,20.4866,20.4865,24.766,28.9513,-0.233,2.1334,0.9855,0.1424,0,0.1172,0.1184,2.2686,6.64E+03,80.444,11.97277,0,0,0.22,0.00E+00
29.8979,21.5513,0,1.838,4.300119,43.00119,4.30E+04,1020.4759,20.4679,20.4678,24.7474,28.9329,-0.225,2.0669,1.0031,0.1431,0,0.116,0.1197,2.2662,6.64E+03,80.238,11.97468,0,0,0.21,0.00E+00
29.8754,21.5509,0,1.883,4.297191,42.971909,4.30E+04,1020.4591,20.4509,20.4508,24.7306,28.9162,-0.213,2.0669,0.9855,0.1437,0,0.116,0.1184,2.2662,6.64E+03,80.157,11.97645,0,0,0.27,0.00E+00
